Start;Stop;;
40,3875;40,4125;121,371;128,043
40,4;40,425;114,178;129,672
40,4125;40,4375;99,0923;134,321
40,425;40,45;88,433;115,228
40,4375;40,4625;87,9781;104,313
40,45;40,475;103,678;114,284
40,4625;40,4875;108,065;124,972
40,475;40,5;99,3611;119,843
40,4875;40,5125;94,4771;110,378
40,5;40,525;90,6962;107,397
40,5125;40,5375;98,524;109,662
40,525;40,55;91,5608;120,311
40,5375;40,5625;82,2147;114,303
40,55;40,575;81,0544;117,673
40,5625;40,5875;80,1201;132,403
40,575;40,6;81,6215;128,839
40,5875;40,6125;985,709;1105,42
40,6;40,625;995,082;1115,46
40,6125;40,6375;205,118;220,452
40,625;40,65;178,293;189,748
40,6375;40,6625;168,727;177,718
40,65;40,675;161,874;155,633
40,6625;40,6875;138,315;147,164
40,675;40,7;142,977;153,234
40,6875;40,7125;124,533;137,744
40,7;40,725;98,9663;120,09
40,7125;40,7375;103,742;119,524
40,725;40,75;99,6105;123,609
40,7375;40,7625;93,9916;120,06
40,75;40,775;98,9385;109,311
40,7625;40,7875;106,222;103,719
40,775;40,8;107,321;110,058
40,7875;40,8125;100,398;112,719
40,8;40,825;104,088;111,062
40,8125;40,8375;98,8609;113,541
40,825;40,85;92,3744;111,568
40,8375;40,8625;84,7978;99,6469
40,85;40,875;77,0779;94,8986
40,8625;40,8875;93,3792;99,7125
40,875;40,9;97,5787;93,9811
40,8875;40,9125;89,7056;95,1014
40,9;40,925;81,4154;103,391
40,9125;40,9375;74,2703;93,9136
40,925;40,95;78,5841;77,1543
40,9375;40,9625;1077,32;734,806
40,95;40,975;1532,06;1352,92
40,9625;40,9875;1108,78;1148,6
40,975;41;220,736;203,606
40,9875;41,0125;130,861;160,469
41;41,025;152,118;139,717
41,0125;41,0375;158,855;130,488
41,025;41,05;122,134;121,482
41,0375;41,0625;104,233;114,346
41,05;41,075;126,07;129,986
41,0625;41,0875;162,291;141,613
41,075;41,1;151,588;124,726
41,0875;41,1125;100,53;99,0115
41,1;41,125;76,5429;92,0365
41,1125;41,1375;71,0053;91,3555
41,125;41,15;93,8741;84,9285
41,1375;41,1625;102,44;82,3396
41,15;41,175;88,2442;79,7256
41,1625;41,1875;97,9181;103,257
41,175;41,2;133,084;126,684
41,1875;41,2125;145,034;123,856
41,2;41,225;131,823;121,222
41,2125;41,2375;104,943;102,571
41,225;41,25;73,712;76,2212
41,2375;41,2625;69,5328;79,869
41,25;41,275;67,2795;85,5198
41,2625;41,2875;64,6649;82,9001
41,275;41,3;63,748;67,5336
41,2875;41,3125;67,2201;60,395
41,3;41,325;68,4535;75,9188
41,3125;41,3375;72,9957;92,8806
41,325;41,35;75,6493;91,5627
41,3375;41,3625;76,1432;84,1032
41,35;41,375;6465,28;6127,93
41,3625;41,3875;6557,92;6269,28
41,375;41,4;1392,12;1492,97
41,3875;41,4125;955,201;852,53
41,4;41,425;575,504;625,499
41,4125;41,4375;547,38;516,067
41,425;41,45;476,467;454,184
41,4375;41,4625;365,275;346,651
41,45;41,475;307,006;279,039
41,4625;41,4875;242,331;251,037
41,475;41,5;199,925;216,734
41,4875;41,5125;197,893;179,088
41,5;41,525;200,631;153,968
41,5125;41,5375;175,267;156,85
41,525;41,55;163,29;159,111
41,5375;41,5625;192,433;154,184
41,55;41,575;293,654;240,147
41,5625;41,5875;272,196;232,71
41,575;41,6;156,596;136,055
41,5875;41,6125;146,048;133,305
41,6;41,625;134,06;128,581
41,6125;41,6375;408,827;340,417
41,625;41,65;1022,45;725,555
41,6375;41,6625;979,723;676,709
41,65;41,675;289,462;226,739
41,6625;41,6875;146,211;155,281
41,675;41,7;189,595;183,873
41,6875;41,7125;311,753;258,67
41,7;41,725;4408,27;3748,97
41,7125;41,7375;4436,98;3773,79
41,725;41,75;680,1;605,608
41,7375;41,7625;457,445;484,688
41,75;41,775;380,378;438,62
41,7625;41,7875;389,327;373,601
41,775;41,8;320,365;325,422
41,7875;41,8125;222,183;298,771
41,8;41,825;203,925;235,845
41,8125;41,8375;189,146;215,342
41,825;41,85;180,953;184,168
41,8375;41,8625;152,617;149,929
41,85;41,875;127,141;134,457
41,8625;41,8875;116,424;133,644
41,875;41,9;120,826;130,525
41,8875;41,9125;124,035;118,885
41,9;41,925;125,529;109,119
41,9125;41,9375;116,258;115,509
41,925;41,95;235,077;234,422
41,9375;41,9625;243,436;234,619
41,95;41,975;129,822;122,014
41,9625;41,9875;126,852;125,308
41,975;42;131,645;138,258
41,9875;42,0125;121,604;128,427
42;42,025;113,691;113,23
42,0125;42,0375;133,038;122,071
42,025;42,05;134,964;123,056
42,0375;42,0625;112,275;116,217
42,05;42,075;131,445;119,656
42,0625;42,0875;141,374;121,394
42,075;42,1;138,33;124,702
42,0875;42,1125;150,881;130,942
42,1;42,125;146,498;139,958
42,1125;42,1375;135,09;132,082
42,125;42,15;141,637;132,997
42,1375;42,1625;144,719;142,598
42,15;42,175;137,007;136,286
42,1625;42,1875;150,057;132,505
42,175;42,2;156,728;121,808
42,1875;42,2125;162,126;131,242
42,2;42,225;162,426;132,567
42,2125;42,2375;161,355;132,641
42,225;42,25;168,532;135,674
42,2375;42,2625;160,747;121,604
42,25;42,275;154,893;128,679
42,2625;42,2875;142,32;134,807
42,275;42,3;136,053;138,658
42,2875;42,3125;132,534;128,375
42,3;42,325;129,013;107,123
42,3125;42,3375;123,349;102,882
42,325;42,35;108,602;94,2268
42,3375;42,3625;123,478;113,934
42,35;42,375;133,085;133,933
42,3625;42,3875;133,429;124,311
42,375;42,4;124,314;107,952
42,3875;42,4125;130,698;101,611
42,4;42,425;132,829;105,164
42,4125;42,4375;124,358;109,453
42,425;42,45;130,428;105,657
42,4375;42,4625;119,282;95,0085
42,45;42,475;118,579;100,353
42,4625;42,4875;109,199;105,321
42,475;42,5;92,0879;99,2477
42,4875;42,5125;93,4895;101,231
42,5;42,525;88,7303;92,6694
42,5125;42,5375;83,9722;92,4945
42,525;42,55;76,9844;98,0566
42,5375;42,5625;76,0975;94,5153
42,55;42,575;86,6614;95,9057
42,5625;42,5875;100,958;105,69
42,575;42,6;100,699;111,948
42,5875;42,6125;100,022;104,005
42,6;42,625;98,2255;84,2967
42,6125;42,6375;77,1807;73,645
42,625;42,65;65,6154;75,0696
42,6375;42,6625;80,4582;77,6226
42,65;42,675;86,2173;77,2657
42,6625;42,6875;90,5998;77,3104
42,675;42,7;92,0926;77,5323
42,6875;42,7125;86,5813;81,961
42,7;42,725;92,8603;94,5107
42,7125;42,7375;94,1821;90,1692
42,725;42,75;94,0037;87,2048
