Start;Stop;;;;
30,9;30,925;39;124;55;128
30,9125;30,9375;53;126;62;134
30,925;30,95;58;134;67;143
30,9375;30,9625;47;136;59;128
30,95;30,975;53;133;57;125
30,9625;30,9875;56;150;55;127
30,975;31;54;150;62;134
30,9875;31,0125;62;148;79;138
31;31,025;57;145;68;133
31,0125;31,0375;55;138;64;130
31,025;31,05;62;135;67;129
31,0375;31,0625;65;131;70;122
31,05;31,075;53;139;70;130
31,0625;31,0875;50;142;64;143
31,075;31,1;60;139;59;128
31,0875;31,1125;58;140;53;125
31,1;31,125;60;135;56;132
31,1125;31,1375;73;133;70;129
31,125;31,15;63;133;65;130
31,1375;31,1625;53;130;54;122
31,15;31,175;53;129;55;119
31,1625;31,1875;61;145;60;131
31,175;31,2;66;152;63;148
31,1875;31,2125;58;148;62;156
31,2;31,225;59;148;70;143
31,2125;31,2375;55;139;75;132
31,225;31,25;54;134;66;149
31,2375;31,2625;42;134;51;153
31,25;31,275;42;137;55;139
31,2625;31,2875;66;129;69;138
31,275;31,3;62;134;59;139
31,2875;31,3125;63;146;59;141
31,3;31,325;65;135;66;144
31,3125;31,3375;56;130;58;146
31,325;31,35;66;138;63;145
31,3375;31,3625;77;144;68;144
31,35;31,375;60;149;55;127
31,3625;31,3875;52;142;60;119
31,375;31,4;61;134;79;139
31,3875;31,4125;57;142;66;140
31,4;31,425;52;144;53;132
31,4125;31,4375;49;134;57;138
31,425;31,45;52;142;64;147
31,4375;31,4625;55;153;61;150
31,45;31,475;49;132;48;127
31,4625;31,4875;32;97;31;98
31,475;31,5;18;88;21;84
31,4875;31,5125;19;80;20;64
31,5;31,525;19;72;18;52
31,5125;31,5375;18;66;18;59
31,525;31,55;18;70;18;70
31,5375;31,5625;18;72;18;64
31,55;31,575;18;64;18;54
31,5625;31,5875;18;67;18;70
31,575;31,6;18;64;18;79
31,5875;31,6125;18;73;18;72
31,6;31,625;18;88;19;76
31,6125;31,6375;18;98;19;86
31,625;31,65;20;102;18;90
31,6375;31,6625;21;90;20;78
31,65;31,675;18;91;22;79
31,6625;31,6875;22;92;22;79
31,675;31,7;22;85;22;80
31,6875;31,7125;22;91;20;96
31,7;31,725;34;89;26;106
31,7125;31,7375;34;111;34;124
31,725;31,75;30;123;28;118
31,7375;31,7625;32;126;22;127
31,75;31,775;32;125;26;128
31,7625;31,7875;34;127;30;110
31,775;31,8;31;114;29;97
31,7875;31,8125;26;92;26;86
31,8;31,825;30;98;30;102
31,8125;31,8375;29;110;30;113
31,825;31,85;28;115;24;113
31,8375;31,8625;30;108;22;107
31,85;31,875;34;117;32;104
31,8625;31,8875;44;127;36;111
31,875;31,9;40;116;34;109
31,8875;31,9125;34;110;40;104
31,9;31,925;32;112;36;98
31,9125;31,9375;31;108;30;96
31,925;31,95;35;100;32;101
31,9375;31,9625;56;108;55;107
31,95;31,975;76;129;76;122
31,9625;31,9875;71;144;72;130
31,975;32;60;145;68;128
31,9875;32,0125;54;132;65;123
32;32,025;52;137;57;123
32,0125;32,0375;54;144;56;118
32,025;32,05;50;136;57;130
32,0375;32,0625;46;139;50;132
32,05;32,075;48;126;45;127
32,0625;32,0875;44;122;47;129
32,075;32,1;51;137;49;116
32,0875;32,1125;56;134;55;127
32,1;32,125;42;122;54;125
32,1125;32,1375;38;108;51;97
32,125;32,15;49;112;53;98
32,1375;32,1625;43;113;45;100
32,15;32,175;29;82;35;78
32,1625;32,1875;28;64;28;64
32,175;32,2;27;65;28;67
32,1875;32,2125;27;55;27;60
32,2;32,225;27;49;27;53
32,2125;32,2375;27;41;30;56
32,225;32,25;31;38;29;60
32,2375;32,2625;31;51;23;68
32,25;32,275;25;51;21;63
32,2625;32,2875;26;54;24;56
32,275;32,3;28;63;26;67
32,2875;32,3125;28;64;26;74
32,3;32,325;27;63;27;72
32,3125;32,3375;28;59;36;65
32,325;32,35;31;62;37;61
32,3375;32,3625;30;65;34;63
32,35;32,375;34;71;42;71
32,3625;32,3875;35;73;40;77
32,375;32,4;28;62;37;76
32,3875;32,4125;28;67;36;75
32,4;32,425;28;76;37;75
32,4125;32,4375;26;67;37;70
32,425;32,45;28;64;31;71
32,4375;32,4625;26;76;32;79
32,45;32,475;29;82;38;82
32,4625;32,4875;32;82;38;78
32,475;32,5;29;81;32;71
32,4875;32,5125;31;75;34;68
32,5;32,525;31;75;37;79
32,5125;32,5375;31;81;34;80
32,525;32,55;38;81;35;78
32,5375;32,5625;36;77;38;81
32,55;32,575;28;75;34;74
32,5625;32,5875;33;82;35;76
32,575;32,6;38;82;39;72
32,5875;32,6125;39;70;42;71
32,6;32,625;37;78;44;84
32,6125;32,6375;42;85;42;85
32,625;32,65;42;87;43;77
32,6375;32,6625;31;101;45;80
32,65;32,675;34;98;45;85
32,6625;32,6875;39;99;43;82
32,675;32,7;38;105;42;82
32,6875;32,7125;38;87;42;86
32,7;32,725;36;77;45;78
32,7125;32,7375;36;87;49;84
32,725;32,75;37;90;48;96
32,7375;32,7625;39;88;44;83
32,75;32,775;40;93;45;90
32,7625;32,7875;42;99;48;103
32,775;32,8;46;100;44;98
32,7875;32,8125;42;94;44;91
32,8;32,825;36;87;43;92
32,8125;32,8375;47;90;43;93
32,825;32,85;52;111;46;86
32,8375;32,8625;44;122;52;95
32,85;32,875;49;115;52;101
32,8625;32,8875;52;121;48;92
32,875;32,9;50;121;49;90
32,8875;32,9125;55;122;46;104
32,9;32,925;51;120;46;101
32,9125;32,9375;54;118;48;107
32,925;32,95;56;117;52;113
32,9375;32,9625;46;107;47;105
32,95;32,975;45;109;46;104
32,9625;32,9875;44;105;45;109
32,975;33;45;102;44;112
32,9875;33,0125;54;112;48;115
33;33,025;52;111;50;112
33,0125;33,0375;48;113;53;104
33,025;33,05;55;124;50;121
33,0375;33,0625;57;123;55;122
33,05;33,075;57;116;58;107
33,0625;33,0875;64;121;50;118
33,075;33,1;64;127;54;123
33,0875;33,1125;51;129;53;117
33,1;33,125;47;126;55;119
33,1125;33,1375;53;124;61;111
33,125;33,15;62;134;56;111
33,1375;33,1625;60;131;58;126
33,15;33,175;48;115;57;125
33,1625;33,1875;52;110;60;115
33,175;33,2;60;116;62;115
33,1875;33,2125;57;110;57;114
33,2;33,225;53;121;65;119
33,2125;33,2375;62;142;78;132
33,225;33,25;61;136;74;132
33,2375;33,2625;60;135;69;128
33,25;33,275;62;133;69;126
33,2625;33,2875;53;135;61;118
33,275;33,3;40;135;57;117
33,2875;33,3125;43;142;68;124
33,3;33,325;62;156;77;130
33,3125;33,3375;75;138;86;135
33,325;33,35;70;116;82;128
33,3375;33,3625;64;130;72;127
33,35;33,375;62;148;67;134
33,3625;33,3875;60;134;61;128
33,375;33,4;62;135;59;132
33,3875;33,4125;60;137;64;128
33,4;33,425;66;145;71;131
33,4125;33,4375;72;138;65;136
33,425;33,45;62;133;63;131
33,4375;33,4625;51;141;69;129
33,45;33,475;63;142;74;132
33,4625;33,4875;62;139;67;136
33,475;33,5;58;138;63;134
33,4875;33,5125;64;139;68;125
33,5;33,525;71;124;74;117
33,5125;33,5375;71;119;77;120
33,525;33,55;67;125;75;114
33,5375;33,5625;66;129;78;120
33,55;33,575;65;127;80;121
33,5625;33,5875;69;123;75;120
33,575;33,6;67;140;65;126
33,5875;33,6125;69;148;69;125
33,6;33,625;75;178;87;178
33,6125;33,6375;160;238;172;249
33,625;33,65;248;261;242;263
33,6375;33,6625;249;256;235;259
33,65;33,675;224;258;199;257
33,6625;33,6875;189;256;144;253
33,675;33,7;190;256;156;250
33,6875;33,7125;160;237;157;240
33,7;33,725;125;227;117;234
33,7125;33,7375;114;233;101;213
33,725;33,75;126;241;102;203
33,7375;33,7625;152;244;100;210
33,75;33,775;122;234;81;204
33,7625;33,7875;80;217;73;198
33,775;33,8;118;229;96;213
33,7875;33,8125;169;250;128;233
33,8;33,825;114;213;99;198
33,8125;33,8375;62;180;62;166
33,825;33,85;68;183;65;163
33,8375;33,8625;71;182;71;142
33,85;33,875;59;193;63;153
33,8625;33,8875;53;184;53;163
33,875;33,9;62;176;59;149
33,8875;33,9125;68;183;63;149
33,9;33,925;70;198;56;154
33,9125;33,9375;65;189;54;158
33,925;33,95;57;151;57;147
33,9375;33,9625;53;137;48;137
33,95;33,975;49;131;51;140
33,9625;33,9875;63;147;70;147
33,975;34;60;141;68;136
33,9875;34,0125;47;140;54;139
34;34,025;55;149;59;139
34,0125;34,0375;61;155;71;133
34,025;34,05;58;161;70;149
34,0375;34,0625;55;155;51;150
34,05;34,075;50;147;52;140
34,0625;34,0875;41;138;57;132
34,075;34,1;42;142;48;131
34,0875;34,1125;47;145;57;124
34,1;34,125;52;145;56;135
34,1125;34,1375;48;139;50;141
34,125;34,15;41;142;47;143
34,1375;34,1625;35;135;40;151
34,15;34,175;42;129;48;146
34,1625;34,1875;52;132;50;146
34,175;34,2;48;143;51;145
34,1875;34,2125;49;148;56;144
34,2;34,225;49;137;55;140
34,2125;34,2375;49;139;59;142
34,225;34,25;53;152;61;150
34,2375;34,2625;50;148;59;142
34,25;34,275;45;146;61;138
34,2625;34,2875;45;145;57;145
34,275;34,3;42;146;46;145
34,2875;34,3125;47;144;49;143
34,3;34,325;50;141;65;144
34,3125;34,3375;42;131;56;143
34,325;34,35;44;134;51;150
34,3375;34,3625;49;149;61;148
34,35;34,375;50;147;49;141
34,3625;34,3875;43;152;39;138
34,375;34,4;49;156;48;135
34,3875;34,4125;63;160;61;148
34,4;34,425;61;152;59;140
34,4125;34,4375;52;140;50;132
34,425;34,45;45;150;45;135
34,4375;34,4625;39;160;35;142
34,45;34,475;37;150;37;149
34,4625;34,4875;39;139;43;141
34,475;34,5;36;131;44;133
34,4875;34,5125;29;136;39;132
34,5;34,525;35;153;37;141
34,5125;34,5375;38;156;40;139
34,525;34,55;37;134;43;144
34,5375;34,5625;37;129;43;138
34,55;34,575;31;135;42;132
34,5625;34,5875;31;129;53;128
34,575;34,6;35;111;51;102
34,5875;34,6125;39;111;46;98
34,6;34,625;30;118;40;94
34,6125;34,6375;25;108;32;92
34,625;34,65;27;94;32;94
34,6375;34,6625;26;88;28;95
34,65;34,675;26;82;26;88
34,6625;34,6875;26;70;26;78
34,675;34,7;24;61;24;87
34,6875;34,7125;28;70;26;106
34,7;34,725;28;83;26;99
34,7125;34,7375;26;92;27;88
34,725;34,75;26;94;31;94
34,7375;34,7625;25;90;30;100
34,75;34,775;24;82;26;99
34,7625;34,7875;24;78;24;104
34,775;34,8;24;79;26;111
34,7875;34,8125;24;81;26;113
34,8;34,825;24;95;26;122
34,8125;34,8375;26;104;27;129
34,825;34,85;29;108;31;124
34,8375;34,8625;29;120;32;132
34,85;34,875;32;114;30;141
34,8625;34,8875;34;108;38;137
34,875;34,9;30;116;46;137
34,8875;34,9125;30;109;40;137
34,9;34,925;30;111;36;133
34,9125;34,9375;32;119;40;139
34,925;34,95;40;125;47;144
34,9375;34,9625;44;124;47;136
34,95;34,975;38;116;38;131
34,9625;34,9875;34;118;44;129
34,975;35;37;127;50;135
34,9875;35,0125;32;129;49;136
35;35,025;34;119;46;125
35,0125;35,0375;38;116;39;129
35,025;35,05;30;117;43;128
35,0375;35,0625;29;119;39;121
35,05;35,075;33;124;34;127
35,0625;35,0875;35;123;40;131
35,075;35,1;34;118;38;124
35,0875;35,1125;41;121;36;127
35,1;35,125;44;111;41;126
35,1125;35,1375;38;104;40;124
35,125;35,15;40;116;39;127
35,1375;35,1625;42;113;55;118
35,15;35,175;48;116;55;115
35,1625;35,1875;50;122;54;105
35,175;35,2;43;117;60;120
35,1875;35,2125;39;120;52;136
35,2;35,225;40;113;46;114
35,2125;35,2375;40;121;50;111
35,225;35,25;40;127;48;123
35,2375;35,2625;48;126;53;121
35,25;35,275;51;117;55;112
35,2625;35,2875;43;92;45;97
35,275;35,3;34;74;38;72
35,2875;35,3125;36;61;38;69
35,3;35,325;38;68;43;74
35,3125;35,3375;38;70;44;62
35,325;35,35;41;62;46;59
35,3375;35,3625;40;60;44;63
35,35;35,375;36;65;41;60
35,3625;35,3875;40;69;40;63
35,375;35,4;39;62;40;62
35,3875;35,4125;38;58;38;61
35,4;35,425;43;62;42;61
35,4125;35,4375;40;68;46;62
35,425;35,45;40;65;46;63
35,4375;35,4625;38;70;48;66
35,45;35,475;43;72;48;61
35,4625;35,4875;46;66;50;54
35,475;35,5;42;68;48;54
35,4875;35,5125;40;69;48;56
35,5;35,525;40;65;49;54
35,5125;35,5375;40;68;44;50
35,525;35,55;43;72;40;57
35,5375;35,5625;44;62;36;60
35,55;35,575;42;68;41;66
35,5625;35,5875;44;80;45;77
35,575;35,6;44;83;42;79
35,5875;35,6125;39;82;39;79
35,6;35,625;42;82;40;82
35,6125;35,6375;44;89;41;82
35,625;35,65;43;92;34;78
35,6375;35,6625;36;94;37;77
35,65;35,675;34;94;42;84
35,6625;35,6875;41;97;37;89
35,675;35,7;42;91;34;90
35,6875;35,7125;44;89;36;92
35,7;35,725;42;93;36;91
35,7125;35,7375;39;91;35;93
35,725;35,75;46;112;38;97
35,7375;35,7625;49;116;45;90
35,75;35,775;49;100;49;82
35,7625;35,7875;42;98;46;88
35,775;35,8;36;94;36;89
35,7875;35,8125;40;87;39;84
35,8;35,825;44;89;46;96
35,8125;35,8375;47;94;42;96
35,825;35,85;46;93;40;100
35,8375;35,8625;49;96;42;101
35,85;35,875;46;86;43;85
35,8625;35,8875;42;86;50;95
35,875;35,9;44;98;54;101
35,8875;35,9125;45;96;48;87
35,9;35,925;42;95;46;87
35,9125;35,9375;34;93;45;100
35,925;35,95;32;95;42;103
35,9375;35,9625;39;97;42;99
35,95;35,975;50;88;54;87
35,9625;35,9875;56;90;62;86
35,975;36;61;94;70;98
35,9875;36,0125;70;97;76;104
36;36,025;79;98;82;117
36,0125;36,0375;90;97;85;122
36,025;36,05;90;94;82;104
36,0375;36,0625;65;86;66;94
36,05;36,075;38;73;42;85
36,0625;36,0875;34;68;40;72
36,075;36,1;45;78;47;74
36,0875;36,1125;45;77;41;88
36,1;36,125;32;67;32;87
36,1125;36,1375;31;76;37;86
36,125;36,15;33;84;36;90
36,1375;36,1625;40;97;38;95
36,15;36,175;39;105;41;94
36,1625;36,1875;35;83;39;82
36,175;36,2;36;71;39;83
36,1875;36,2125;32;77;42;76
36,2;36,225;31;73;42;73
36,2125;36,2375;35;70;37;73
36,225;36,25;34;67;35;65
36,2375;36,2625;33;71;45;79
36,25;36,275;35;80;54;95
36,2625;36,2875;52;91;58;96
36,275;36,3;57;100;66;99
36,2875;36,3125;49;95;64;101
36,3;36,325;51;95;65;107
36,3125;36,3375;59;101;71;122
36,325;36,35;77;96;75;115
36,3375;36,3625;76;98;79;101
36,35;36,375;62;101;74;97
36,3625;36,3875;61;98;67;93
36,375;36,4;60;102;65;105
36,3875;36,4125;54;106;62;115
36,4;36,425;46;111;57;108
36,4125;36,4375;49;128;59;103
36,425;36,45;50;126;57;108
36,4375;36,4625;56;113;65;118
36,45;36,475;60;117;66;118
36,4625;36,4875;51;117;53;114
36,475;36,5;53;105;49;110
36,4875;36,5125;51;107;60;115
36,5;36,525;44;122;56;120
36,5125;36,5375;50;128;44;117
36,525;36,55;48;133;61;120
36,5375;36,5625;42;132;62;117
36,55;36,575;44;127;55;117
36,5625;36,5875;48;121;48;112
36,575;36,6;51;114;47;114
36,5875;36,6125;58;102;66;108
36,6;36,625;75;95;79;96
36,6125;36,6375;81;103;81;114
36,625;36,65;72;120;79;124
36,6375;36,6625;77;127;91;131
36,65;36,675;95;132;109;146
36,6625;36,6875;95;119;94;120
36,675;36,7;84;103;77;94
36,6875;36,7125;71;108;76;103
36,7;36,725;69;106;75;108
36,7125;36,7375;69;108;70;113
36,725;36,75;66;123;62;127
36,7375;36,7625;50;118;51;118
36,75;36,775;32;110;42;103
36,7625;36,7875;32;100;42;94
36,775;36,8;35;89;39;96
36,7875;36,8125;31;99;33;113
36,8;36,825;35;97;33;113
36,8125;36,8375;39;97;37;101
36,825;36,85;37;112;33;110
36,8375;36,8625;113;197;100;192
36,85;36,875;198;264;175;258
36,8625;36,8875;200;255;172;255
36,875;36,9;176;255;134;253
36,8875;36,9125;161;258;116;247
36,9;36,925;146;256;118;241
36,9125;36,9375;116;249;108;236
36,925;36,95;80;234;106;232
36,9375;36,9625;66;196;84;182
36,95;36,975;86;183;84;145
36,9625;36,9875;107;182;100;149
36,975;37;104;190;87;163
36,9875;37,0125;82;186;77;176
37;37,025;76;157;95;162
37,0125;37,0375;89;171;93;156
37,025;37,05;83;157;78;140
37,0375;37,0625;77;143;77;128
37,05;37,075;78;140;77;125
37,0625;37,0875;77;128;78;133
37,075;37,1;63;147;64;153
37,0875;37,1125;49;143;51;149
37,1;37,125;56;143;54;135
37,1125;37,1375;68;161;63;137
37,125;37,15;67;160;64;128
37,1375;37,1625;58;153;63;128
37,15;37,175;61;143;64;135
37,1625;37,1875;64;145;63;136
37,175;37,2;70;138;67;135
37,1875;37,2125;73;144;74;137
37,2;37,225;63;170;64;144
37,2125;37,2375;63;166;53;144
37,225;37,25;68;156;53;152
37,2375;37,2625;55;161;58;152
37,25;37,275;47;152;60;135
37,2625;37,2875;54;147;58;134
37,275;37,3;52;155;71;144
37,2875;37,3125;55;153;71;134
37,3;37,325;68;137;62;130
37,3125;37,3375;67;113;65;123
37,325;37,35;70;95;76;111
37,3375;37,3625;81;99;91;121
37,35;37,375;80;102;82;112
37,3625;37,3875;74;106;71;98
37,375;37,4;77;110;84;119
37,3875;37,4125;84;108;87;131
37,4;37,425;85;103;85;124
37,4125;37,4375;74;109;77;125
37,425;37,45;67;109;67;122
37,4375;37,4625;75;113;79;127
37,45;37,475;80;121;82;126
37,4625;37,4875;66;123;76;130
37,475;37,5;76;146;85;141
37,4875;37,5125;88;154;94;146
37,5;37,525;93;160;90;157
37,5125;37,5375;96;175;89;164
37,525;37,55;80;142;88;136
37,5375;37,5625;60;109;71;101
37,55;37,575;48;118;61;95
37,5625;37,5875;54;119;64;100
37,575;37,6;57;114;65;102
37,5875;37,6125;56;105;63;93
37,6;37,625;50;99;58;80
37,6125;37,6375;46;102;54;80
37,625;37,65;46;100;56;85
37,6375;37,6625;44;104;59;94
37,65;37,675;47;102;59;98
37,6625;37,6875;46;93;58;91
37,675;37,7;46;104;56;88
37,6875;37,7125;46;116;54;95
37,7;37,725;40;112;54;93
37,7125;37,7375;40;100;60;87
37,725;37,75;34;104;62;93
37,7375;37,7625;34;117;58;97
37,75;37,775;44;113;56;92
37,7625;37,7875;38;102;57;92
37,775;37,8;38;100;49;90
37,7875;37,8125;36;106;39;87
37,8;37,825;37;120;46;86
37,8125;37,8375;41;131;49;85
37,825;37,85;44;140;51;92
37,8375;37,8625;52;146;62;118
37,85;37,875;52;138;60;133
37,8625;37,8875;52;139;52;141
37,875;37,9;52;133;60;150
37,8875;37,9125;50;132;64;144
37,9;37,925;48;143;52;142
37,9125;37,9375;48;144;51;137
37,925;37,95;42;145;51;134
37,9375;37,9625;41;149;53;136
37,95;37,975;46;157;58;139
37,9625;37,9875;48;158;60;147
37,975;38;50;157;65;145
37,9875;38,0125;58;166;67;136
38;38,025;71;166;71;138
38,0125;38,0375;72;165;74;154
38,025;38,05;56;159;69;154
38,0375;38,0625;48;159;76;152
38,05;38,075;49;154;77;155
38,0625;38,0875;48;161;65;149
38,075;38,1;51;164;68;149
38,0875;38,1125;50;164;56;155
38,1;38,125;46;168;45;159
38,1125;38,1375;51;163;50;157
38,125;38,15;72;154;73;152
38,1375;38,1625;86;142;91;144
38,15;38,175;74;138;86;142
38,1625;38,1875;72;137;92;137
38,175;38,2;72;131;84;133
38,1875;38,2125;67;124;73;127
38,2;38,225;60;132;68;121
38,2125;38,2375;51;136;56;112
38,225;38,25;68;126;66;106
38,2375;38,2625;77;121;79;119
38,25;38,275;61;121;71;126
38,2625;38,2875;76;124;79;115
38,275;38,3;89;125;90;114
38,2875;38,3125;75;117;83;118
38,3;38,325;79;123;81;122
38,3125;38,3375;83;132;73;133
38,325;38,35;73;126;61;142
38,3375;38,3625;59;130;70;137
38,35;38,375;67;144;78;131
38,3625;38,3875;70;155;76;141
38,375;38,4;69;155;82;146
38,3875;38,4125;63;143;82;143
38,4;38,425;56;148;69;149
38,4125;38,4375;66;141;58;143
38,425;38,45;74;121;70;136
38,4375;38,4625;72;136;83;149
38,45;38,475;65;141;81;151
38,4625;38,4875;79;150;63;132
38,475;38,5;87;147;48;124
38,4875;38,5125;67;140;52;125
38,5;38,525;56;149;61;133
38,5125;38,5375;67;144;67;136
38,525;38,55;70;139;59;146
38,5375;38,5625;63;153;49;145
38,55;38,575;67;150;47;154
38,5625;38,5875;65;141;54;162
38,575;38,6;68;139;53;140
38,5875;38,6125;68;143;57;141
38,6;38,625;63;152;65;149
38,6125;38,6375;65;154;59;141
38,625;38,65;64;166;56;141
38,6375;38,6625;62;165;61;143
38,65;38,675;65;154;63;134
38,6625;38,6875;72;150;64;131
38,675;38,7;73;146;61;143
38,6875;38,7125;72;151;61;143
38,7;38,725;67;152;62;133
38,7125;38,7375;69;143;64;132
38,725;38,75;78;143;65;147
38,7375;38,7625;83;148;56;155
38,75;38,775;87;152;61;145
38,7625;38,7875;70;158;66;144
38,775;38,8;58;152;60;147
38,7875;38,8125;64;162;60;146
38,8;38,825;68;161;73;144
38,8125;38,8375;73;156;72;140
38,825;38,85;74;155;74;136
38,8375;38,8625;70;150;77;154
38,85;38,875;65;146;61;159
38,8625;38,8875;67;150;58;155
38,875;38,9;73;162;63;159
38,8875;38,9125;71;164;62;158
38,9;38,925;76;158;70;157
38,9125;38,9375;73;153;68;156
38,925;38,95;71;156;53;161
38,9375;38,9625;79;155;50;160
38,95;38,975;76;154;61;147
38,9625;38,9875;78;159;73;139
38,975;39;78;156;70;146
38,9875;39,0125;69;150;64;148
39;39,025;58;149;81;145
39,0125;39,0375;69;149;80;143
39,025;39,05;77;152;68;140
39,0375;39,0625;77;149;74;152
39,05;39,075;80;146;65;152
39,0625;39,0875;74;151;62;141
39,075;39,1;71;148;55;143
39,0875;39,1125;71;133;51;146
39,1;39,125;66;130;65;149
39,1125;39,1375;60;141;64;142
39,125;39,15;62;143;61;148
39,1375;39,1625;58;141;59;147
39,15;39,175;53;134;61;144
39,1625;39,1875;59;129;59;164
39,175;39,2;56;125;47;144
39,1875;39,2125;52;129;45;130
39,2;39,225;53;140;48;137
39,2125;39,2375;61;129;51;137
39,225;39,25;61;140;51;119
39,2375;39,2625;49;165;58;103
39,25;39,275;51;165;56;113
39,2625;39,2875;51;159;51;118
39,275;39,3;51;154;49;110
39,2875;39,3125;59;153;45;119
39,3;39,325;57;155;44;126
39,3125;39,3375;57;149;49;119
39,325;39,35;59;142;51;115
39,3375;39,3625;61;137;46;110
39,35;39,375;59;138;46;115
39,3625;39,3875;49;142;49;117
39,375;39,4;52;148;48;127
39,3875;39,4125;57;161;51;128
39,4;39,425;56;147;49;125
39,4125;39,4375;59;141;44;127
39,425;39,45;56;137;41;119
39,4375;39,4625;55;127;41;121
39,45;39,475;51;120;45;121
39,4625;39,4875;52;125;47;113
39,475;39,5;71;141;52;107
39,4875;39,5125;71;135;57;121
39,5;39,525;63;144;59;125
39,5125;39,5375;60;152;58;113
39,525;39,55;47;151;49;106
39,5375;39,5625;45;155;49;109
39,55;39,575;54;151;54;110
39,5625;39,5875;61;141;53;114
39,575;39,6;57;142;45;117
39,5875;39,6125;57;151;41;114
39,6;39,625;56;147;50;126
39,6125;39,6375;49;139;49;117
39,625;39,65;45;144;45;123
39,6375;39,6625;42;152;50;121
39,65;39,675;47;141;52;105
39,6625;39,6875;51;131;49;113
39,675;39,7;58;141;55;126
39,6875;39,7125;56;148;50;122
39,7;39,725;68;146;41;122
39,7125;39,7375;75;143;43;130
39,725;39,75;67;144;48;125
39,7375;39,7625;53;150;47;129
39,75;39,775;43;149;45;139
39,7625;39,7875;57;152;49;133
39,775;39,8;59;166;51;120
39,7875;39,8125;56;167;45;122
39,8;39,825;57;165;39;128
39,8125;39,8375;64;153;44;137
39,825;39,85;63;154;47;134
39,8375;39,8625;55;173;47;121
39,85;39,875;63;177;58;133
39,8625;39,8875;68;162;63;156
39,875;39,9;73;153;55;167
39,8875;39,9125;74;156;58;150
39,9;39,925;60;155;59;139
39,9125;39,9375;47;159;57;151
39,925;39,95;61;157;48;158
39,9375;39,9625;72;148;38;156
39,95;39,975;57;136;40;147
39,9625;39,9875;56;142;51;135
39,975;40;58;150;54;132
39,9875;40,0125;60;147;61;144
40;40,025;64;154;63;148
40,0125;40,0375;65;166;59;135
40,025;40,05;66;172;59;151
40,0375;40,0625;60;164;60;164
40,05;40,075;61;156;59;143
40,0625;40,0875;67;144;51;147
40,075;40,1;59;139;43;162
40,0875;40,1125;53;152;44;162
40,1;40,125;59;168;54;164
40,1125;40,1375;52;170;57;164
40,125;40,15;46;166;53;143
40,1375;40,1625;51;174;58;155
40,15;40,175;49;162;46;160
40,1625;40,1875;41;159;27;158
40,175;40,2;36;162;40;167
40,1875;40,2125;51;159;46;161
40,2;40,225;65;164;44;164
40,2125;40,2375;54;164;49;169
40,225;40,25;41;160;51;173
40,2375;40,2625;52;146;57;162
40,25;40,275;50;152;58;144
40,2625;40,2875;44;156;49;144
40,275;40,3;47;151;49;147
40,2875;40,3125;49;158;45;147
40,3;40,325;52;155;35;150
40,3125;40,3375;56;153;34;143
40,325;40,35;50;158;43;146
40,3375;40,3625;49;155;51;152
40,35;40,375;57;153;53;146
40,3625;40,3875;64;159;50;141
40,375;40,4;51;156;46;138
40,3875;40,4125;36;162;51;138
40,4;40,425;45;164;52;138
40,4125;40,4375;63;160;45;128
40,425;40,45;73;169;52;133
40,4375;40,4625;72;169;61;146
40,45;40,475;58;172;57;162
40,4625;40,4875;44;159;56;157
40,475;40,5;59;144;61;154
40,4875;40,5125;79;158;56;162
40,5;40,525;74;167;55;158
40,5125;40,5375;62;167;58;166
40,525;40,55;59;169;46;152
40,5375;40,5625;61;168;43;145
40,55;40,575;72;170;39;152
40,5625;40,5875;72;173;35;155
40,575;40,6;70;182;42;159
40,5875;40,6125;76;156;68;153
40,6;40,625;83;119;88;142
40,6125;40,6375;93;120;80;129
40,625;40,65;92;135;83;127
40,6375;40,6625;88;154;92;132
40,65;40,675;81;153;83;134
40,6625;40,6875;76;139;70;123
40,675;40,7;67;136;57;123
40,6875;40,7125;69;143;57;123
40,7;40,725;82;146;65;133
40,7125;40,7375;71;155;57;143
40,725;40,75;59;159;52;129
40,7375;40,7625;55;151;52;130
40,75;40,775;49;151;59;154
40,7625;40,7875;44;152;71;156
40,775;40,8;45;152;62;154
40,7875;40,8125;40;147;48;161
40,8;40,825;42;159;47;159
40,8125;40,8375;57;165;55;160
40,825;40,85;53;160;60;150
40,8375;40,8625;63;158;56;133
40,85;40,875;76;169;51;131
40,8625;40,8875;63;176;51;136
40,875;40,9;59;150;49;155
40,8875;40,9125;56;139;50;164
40,9;40,925;54;149;54;159
40,9125;40,9375;55;152;52;140
40,925;40,95;57;171;59;143
40,9375;40,9625;67;174;62;162
40,95;40,975;59;130;59;142
40,9625;40,9875;48;99;61;113
40,975;41;65;109;62;112
40,9875;41,0125;74;126;61;132
41;41,025;64;132;67;144
41,0125;41,0375;55;139;73;141
41,025;41,05;55;152;65;147
41,0375;41,0625;69;148;52;161
41,05;41,075;73;148;56;159
41,0625;41,0875;72;146;73;165
41,075;41,1;73;146;69;169
41,0875;41,1125;66;155;62;160
41,1;41,125;72;158;68;163
41,1125;41,1375;81;167;52;152
41,125;41,15;65;168;53;156
41,1375;41,1625;53;173;59;173
41,15;41,175;68;156;58;164
41,1625;41,1875;69;144;61;150
41,175;41,2;56;151;64;147
41,1875;41,2125;53;147;68;150
41,2;41,225;59;154;58;160
