Start;Stop;;;;
30,9;30,925;101;172;123;196
30,9125;30,9375;97;157;121;192
30,925;30,95;92;169;123;203
30,9375;30,9625;82;159;112;188
30,95;30,975;75;142;99;178
30,9625;30,9875;77;144;94;187
30,975;31;77;148;104;191
30,9875;31,0125;67;156;91;195
31;31,025;72;160;94;205
31,0125;31,0375;77;160;95;212
31,025;31,05;70;159;69;204
31,0375;31,0625;64;157;67;200
31,05;31,075;65;152;99;200
31,0625;31,0875;63;162;110;182
31,075;31,1;65;163;90;179
31,0875;31,1125;64;150;89;176
31,1;31,125;77;153;94;162
31,1125;31,1375;81;157;72;159
31,125;31,15;75;170;59;151
31,1375;31,1625;89;183;67;151
31,15;31,175;82;179;72;159
31,1625;31,1875;64;174;81;163
31,175;31,2;52;175;84;169
31,1875;31,2125;51;171;77;161
31,2;31,225;55;159;81;152
31,2125;31,2375;59;158;81;161
31,225;31,25;52;162;57;160
31,2375;31,2625;48;174;51;144
31,25;31,275;52;178;67;149
31,2625;31,2875;56;170;66;146
31,275;31,3;80;173;59;150
31,2875;31,3125;95;180;55;155
31,3;31,325;103;182;45;157
31,3125;31,3375;117;196;60;162
31,325;31,35;100;200;71;162
31,3375;31,3625;71;183;70;164
31,35;31,375;81;180;78;168
31,3625;31,3875;75;178;58;181
31,375;31,4;64;177;50;179
31,3875;31,4125;72;180;72;172
31,4;31,425;82;180;74;165
31,4125;31,4375;81;172;79;152
31,425;31,45;75;167;73;165
31,4375;31,4625;80;158;63;180
31,45;31,475;74;150;66;178
31,4625;31,4875;66;152;59;152
31,475;31,5;73;160;74;150
31,4875;31,5125;91;161;71;172
31,5;31,525;82;159;62;164
31,5125;31,5375;73;156;71;154
31,525;31,55;71;139;62;145
31,5375;31,5625;70;151;57;149
31,55;31,575;83;172;61;148
31,5625;31,5875;86;159;89;140
31,575;31,6;79;159;83;144
31,5875;31,6125;76;164;72;135
31,6;31,625;76;150;88;155
31,6125;31,6375;79;163;79;159
31,625;31,65;91;176;58;146
31,6375;31,6625;93;157;56;149
31,65;31,675;87;158;64;143
31,6625;31,6875;80;177;70;144
31,675;31,7;77;187;54;154
31,6875;31,7125;86;184;42;147
31,7;31,725;96;177;69;152
31,7125;31,7375;89;179;66;172
31,725;31,75;70;186;49;165
31,7375;31,7625;71;195;46;145
31,75;31,775;81;195;53;159
31,7625;31,7875;88;191;58;175
31,775;31,8;84;173;61;159
31,7875;31,8125;70;163;64;156
31,8;31,825;69;177;59;163
31,8125;31,8375;82;188;66;159
31,825;31,85;79;178;72;161
31,8375;31,8625;64;157;69;146
31,85;31,875;58;165;62;128
31,8625;31,8875;70;166;62;126
31,875;31,9;68;156;68;141
31,8875;31,9125;57;159;63;162
31,9;31,925;66;156;68;158
31,9125;31,9375;69;155;64;142
31,925;31,95;75;148;59;139
31,9375;31,9625;78;147;70;144
31,95;31,975;86;148;75;138
31,9625;31,9875;81;146;84;123
31,975;32;79;149;84;118
31,9875;32,0125;86;138;72;121
32;32,025;85;143;73;122
32,0125;32,0375;77;145;79;137
32,025;32,05;67;146;65;146
32,0375;32,0625;74;140;60;129
32,05;32,075;75;134;66;121
32,0625;32,0875;70;152;59;137
32,075;32,1;65;147;60;148
32,0875;32,1125;66;137;61;139
32,1;32,125;79;132;59;128
32,1125;32,1375;83;126;74;137
32,125;32,15;73;142;76;139
32,1375;32,1625;72;156;62;127
32,15;32,175;80;149;68;129
32,1625;32,1875;81;140;72;138
32,175;32,2;83;140;70;134
32,1875;32,2125;80;130;69;128
32,2;32,225;83;135;81;131
32,2125;32,2375;91;148;88;149
32,225;32,25;90;148;82;152
32,2375;32,2625;84;155;85;137
32,25;32,275;71;152;81;133
32,2625;32,2875;60;148;87;138
32,275;32,3;74;155;102;141
32,2875;32,3125;82;153;100;133
32,3;32,325;69;154;95;132
32,3125;32,3375;71;174;98;133
32,325;32,35;72;169;97;125
32,3375;32,3625;91;152;93;122
32,35;32,375;91;162;100;140
32,3625;32,3875;73;181;104;145
32,375;32,4;63;182;99;138
32,3875;32,4125;46;168;104;141
32,4;32,425;58;168;108;141
32,4125;32,4375;74;161;114;140
32,425;32,45;76;149;110;139
32,4375;32,4625;66;159;106;145
32,45;32,475;87;184;105;152
32,4625;32,4875;110;184;106;158
32,475;32,5;84;185;112;167
32,4875;32,5125;77;188;90;172
32,5;32,525;81;171;93;183
32,5125;32,5375;59;154;104;196
32,525;32,55;69;167;102;206
32,5375;32,5625;94;170;97;207
32,55;32,575;92;154;93;208
32,5625;32,5875;80;162;84;199
32,575;32,6;86;170;90;195
32,5875;32,6125;92;176;92;203
32,6;32,625;94;188;83;193
32,6125;32,6375;80;178;92;184
32,625;32,65;53;155;94;186
32,6375;32,6625;60;161;93;182
32,65;32,675;78;177;102;193
32,6625;32,6875;78;177;111;190
32,675;32,7;76;167;105;164
32,6875;32,7125;84;166;102;157
32,7;32,725;85;163;105;152
32,7125;32,7375;81;142;110;148
32,725;32,75;67;120;109;165
32,7375;32,7625;61;133;108;171
32,75;32,775;72;144;93;157
32,7625;32,7875;71;146;83;170
32,775;32,8;78;147;102;186
32,7875;32,8125;80;137;120;194
32,8;32,825;77;118;124;179
32,8125;32,8375;95;116;110;160
32,825;32,85;103;138;96;159
32,8375;32,8625;88;120;95;144
32,85;32,875;88;97;104;140
32,8625;32,8875;92;113;111;140
32,875;32,9;100;133;103;131
32,8875;32,9125;100;120;92;135
32,9;32,925;85;101;82;140
32,9125;32,9375;82;102;78;127
32,925;32,95;83;97;89;124
32,9375;32,9625;81;95;94;128
32,95;32,975;76;89;87;118
32,9625;32,9875;75;84;86;119
32,975;33;71;90;79;114
32,9875;33,0125;69;102;80;105
33;33,025;83;126;94;130
33,0125;33,0375;98;145;103;148
33,025;33,05;108;159;106;155
33,0375;33,0625;117;178;104;157
33,05;33,075;106;175;103;156
33,0625;33,0875;94;159;108;164
33,075;33,1;103;157;111;164
33,0875;33,1125;94;151;107;163
33,1;33,125;94;153;100;169
33,1125;33,1375;108;170;101;172
33,125;33,15;102;172;112;164
33,1375;33,1625;106;168;130;163
33,15;33,175;118;174;131;162
33,1625;33,1875;120;173;116;158
33,175;33,2;128;173;123;159
33,1875;33,2125;132;173;128;163
33,2;33,225;117;161;133;168
33,2125;33,2375;108;160;137;171
33,225;33,25;118;169;132;164
33,2375;33,2625;130;171;142;161
33,25;33,275;124;169;138;162
33,2625;33,2875;110;162;130;157
33,275;33,3;97;139;126;154
33,2875;33,3125;97;133;116;157
33,3;33,325;96;148;115;153
33,3125;33,3375;86;146;116;149
33,325;33,35;87;145;106;144
33,3375;33,3625;86;143;95;139
33,35;33,375;63;142;81;147
33,3625;33,3875;50;141;80;155
33,375;33,4;50;134;79;151
33,3875;33,4125;48;127;75;146
33,4;33,425;46;130;84;143
33,4125;33,4375;38;126;82;139
33,425;33,45;34;110;64;137
33,4375;33,4625;30;109;47;126
33,45;33,475;28;124;52;130
33,4625;33,4875;36;143;66;143
33,475;33,5;44;148;64;142
33,4875;33,5125;34;140;58;139
33,5;33,525;28;139;63;148
33,5125;33,5375;35;155;78;154
33,525;33,55;26;154;70;151
33,5375;33,5625;26;140;77;162
33,55;33,575;33;153;91;166
33,5625;33,5875;21;142;76;168
33,575;33,6;17;110;51;170
33,5875;33,6125;25;84;45;167
33,6;33,625;22;53;44;159
33,6125;33,6375;14;34;32;153
33,625;33,65;16;27;52;152
33,6375;33,6625;15;42;58;149
33,65;33,675;11;52;36;155
33,6625;33,6875;15;41;24;135
33,675;33,7;18;32;21;115
33,6875;33,7125;14;36;54;140
33,7;33,725;13;68;75;169
33,7125;33,7375;20;97;83;196
33,725;33,75;21;116;96;226
33,7375;33,7625;21;144;75;212
33,75;33,775;25;156;75;188
33,7625;33,7875;24;141;88;198
33,775;33,8;25;144;84;217
33,7875;33,8125;45;166;76;204
33,8;33,825;46;176;44;190
33,8125;33,8375;37;158;27;158
33,825;33,85;42;120;42;113
33,8375;33,8625;44;117;48;112
33,85;33,875;57;119;44;104
33,8625;33,8875;60;108;48;104
33,875;33,9;62;108;60;108
33,8875;33,9125;64;106;57;102
33,9;33,925;61;94;48;99
33,9125;33,9375;52;94;50;102
33,925;33,95;39;97;48;89
33,9375;33,9625;47;94;57;91
33,95;33,975;57;100;66;96
33,9625;33,9875;49;102;60;87
33,975;34;52;113;57;93
33,9875;34,0125;56;127;63;88
34;34,025;51;126;68;97
34,0125;34,0375;46;124;57;102
34,025;34,05;54;130;39;92
34,0375;34,0625;66;137;32;106
34,05;34,075;56;128;39;107
34,0625;34,0875;49;130;40;95
34,075;34,1;56;144;43;100
34,0875;34,1125;66;156;48;107
34,1;34,125;71;143;43;120
34,1125;34,1375;69;135;49;139
34,125;34,15;56;151;44;145
34,1375;34,1625;69;151;68;160
34,15;34,175;102;143;142;195
34,1625;34,1875;117;139;178;211
34,175;34,2;128;144;188;216
34,1875;34,2125;134;145;187;212
34,2;34,225;130;151;124;176
34,2125;34,2375;110;151;56;128
34,225;34,25;101;150;69;115
34,2375;34,2625;104;147;94;133
34,25;34,275;96;146;100;139
34,2625;34,2875;108;152;107;141
34,275;34,3;117;143;77;137
34,2875;34,3125;113;134;48;138
34,3;34,325;102;140;40;140
34,3125;34,3375;97;146;39;124
34,325;34,35;106;153;65;123
34,3375;34,3625;107;146;93;141
34,35;34,375;101;151;91;141
34,3625;34,3875;96;151;71;109
34,375;34,4;93;142;52;105
34,3875;34,4125;92;144;63;145
34,4;34,425;90;154;74;155
34,4125;34,4375;84;150;70;137
34,425;34,45;83;138;61;133
34,4375;34,4625;96;148;55;134
34,45;34,475;104;161;54;132
34,4625;34,4875;105;170;57;138
34,475;34,5;100;177;79;149
34,4875;34,5125;79;176;75;172
34,5;34,525;75;164;75;181
34,5125;34,5375;95;181;82;186
34,525;34,55;87;180;71;174
34,5375;34,5625;76;154;70;166
34,55;34,575;94;161;58;148
34,5625;34,5875;86;157;33;128
34,575;34,6;75;149;44;159
34,5875;34,6125;71;160;54;167
34,6;34,625;80;176;70;168
34,6125;34,6375;85;168;63;158
34,625;34,65;74;144;37;139
34,6375;34,6625;81;144;48;157
34,65;34,675;92;154;56;164
34,6625;34,6875;90;161;71;155
34,675;34,7;76;143;57;130
34,6875;34,7125;86;145;46;129
34,7;34,725;90;178;53;138
34,7125;34,7375;82;183;48;142
34,725;34,75;84;163;53;138
34,7375;34,7625;85;159;66;136
34,75;34,775;83;165;70;151
34,7625;34,7875;82;157;65;151
34,775;34,8;73;149;73;157
34,7875;34,8125;77;158;82;172
34,8;34,825;87;150;85;176
34,8125;34,8375;87;138;88;164
34,825;34,85;81;161;89;158
34,8375;34,8625;68;163;82;166
34,85;34,875;73;157;81;175
34,8625;34,8875;92;159;80;171
34,875;34,9;91;156;92;174
34,8875;34,9125;71;161;96;174
34,9;34,925;91;178;76;163
34,9125;34,9375;102;180;61;158
34,925;34,95;89;180;74;161
34,9375;34,9625;92;174;82;168
34,95;34,975;85;156;91;162
34,9625;34,9875;70;159;91;160
34,975;35;71;163;76;166
34,9875;35,0125;76;165;73;156
35;35,025;77;161;71;145
35,0125;35,0375;89;155;77;139
35,025;35,05;100;158;83;155
35,0375;35,0625;83;155;72;173
35,05;35,075;64;158;66;170
35,0625;35,0875;64;162;71;172
35,075;35,1;60;158;75;173
35,0875;35,1125;69;165;82;174
35,1;35,125;68;162;76;162
35,1125;35,1375;54;159;70;154
35,125;35,15;69;163;67;166
35,1375;35,1625;80;171;69;166
35,15;35,175;94;167;76;159
35,1625;35,1875;105;170;82;160
35,175;35,2;89;180;73;160
35,1875;35,2125;73;159;61;157
35,2;35,225;72;164;54;164
35,2125;35,2375;76;175;74;170
35,225;35,25;67;161;81;181
35,2375;35,2625;64;148;73;183
35,25;35,275;83;133;96;168
35,2625;35,2875;105;146;134;176
35,275;35,3;116;173;174;197
35,2875;35,3125;121;182;195;204
35,3;35,325;128;185;198;211
35,3125;35,3375;111;173;167;205
35,325;35,35;91;154;129;193
35,3375;35,3625;91;165;122;180
35,35;35,375;76;157;100;173
35,3625;35,3875;65;146;63;149
35,375;35,4;53;152;43;141
35,3875;35,4125;42;123;32;129
35,4;35,425;52;132;57;135
35,4125;35,4375;48;118;62;135
35,425;35,45;38;106;47;108
35,4375;35,4625;52;156;50;148
35,45;35,475;53;156;54;184
35,4625;35,4875;45;131;50;153
35,475;35,5;43;132;38;129
35,4875;35,5125;43;139;41;125
35,5;35,525;38;121;34;99
35,5125;35,5375;27;108;30;97
35,525;35,55;39;115;38;108
35,5375;35,5625;73;143;46;118
35,55;35,575;69;157;41;140
35,5625;35,5875;45;158;50;156
35,575;35,6;57;147;65;155
35,5875;35,6125;68;140;60;158
35,6;35,625;60;159;51;156
35,6125;35,6375;68;154;57;149
35,625;35,65;83;136;87;152
35,6375;35,6625;89;126;106;146
35,65;35,675;88;123;106;143
35,6625;35,6875;61;125;93;155
35,675;35,7;35;128;63;148
35,6875;35,7125;23;125;37;138
35,7;35,725;18;111;26;105
35,7125;35,7375;17;86;23;49
35,725;35,75;14;63;19;39
35,7375;35,7625;15;67;22;61
35,75;35,775;19;70;27;67
35,7625;35,7875;20;72;25;81
35,775;35,8;25;66;24;85
35,7875;35,8125;33;47;28;62
35,8;35,825;33;48;31;59
35,8125;35,8375;31;48;30;59
35,825;35,85;32;47;30;65
35,8375;35,8625;27;51;26;62
35,85;35,875;19;53;22;56
35,8625;35,8875;19;63;22;57
35,875;35,9;19;69;22;54
35,8875;35,9125;18;59;22;50
35,9;35,925;20;52;22;43
35,9125;35,9375;24;59;23;42
35,925;35,95;22;55;21;50
35,9375;35,9625;16;56;19;77
35,95;35,975;13;62;24;92
35,9625;35,9875;14;65;25;93
35,975;36;15;66;19;97
35,9875;36,0125;20;83;25;94
36;36,025;28;117;28;105
36,0125;36,0375;29;136;26;122
36,025;36,05;24;131;34;134
36,0375;36,0625;29;138;34;139
36,05;36,075;31;143;31;136
36,0625;36,0875;24;134;32;134
36,075;36,1;21;147;29;132
36,0875;36,1125;23;160;29;130
36,1;36,125;27;159;40;149
36,1125;36,1375;34;158;50;150
36,125;36,15;35;160;50;140
36,1375;36,1625;32;177;50;144
36,15;36,175;44;171;59;150
36,1625;36,1875;63;168;65;166
36,175;36,2;64;166;76;168
36,1875;36,2125;56;143;77;163
36,2;36,225;61;144;67;162
36,2125;36,2375;72;158;79;155
36,225;36,25;74;161;84;161
36,2375;36,2625;69;155;82;166
36,25;36,275;75;143;93;171
36,2625;36,2875;81;141;107;184
36,275;36,3;84;154;124;191
36,2875;36,3125;90;162;131;186
36,3;36,325;90;154;115;171
36,3125;36,3375;94;142;102;155
36,325;36,35;102;132;102;144
36,3375;36,3625;106;131;102;143
36,35;36,375;95;148;95;146
36,3625;36,3875;93;148;91;150
36,375;36,4;111;142;101;163
36,3875;36,4125;115;139;111;163
36,4;36,425;114;128;107;159
36,4125;36,4375;108;122;109;164
36,425;36,45;99;140;101;157
36,4375;36,4625;85;158;91;151
36,45;36,475;86;157;95;136
36,4625;36,4875;95;159;96;138
36,475;36,5;90;152;92;150
36,4875;36,5125;89;159;74;145
36,5;36,525;82;155;77;144
36,5125;36,5375;81;142;84;147
36,525;36,55;86;151;73;138
36,5375;36,5625;76;139;63;137
36,55;36,575;68;107;68;130
36,5625;36,5875;67;109;77;125
36,575;36,6;71;135;74;148
36,5875;36,6125;74;137;74;153
36,6;36,625;74;122;90;158
36,6125;36,6375;82;130;102;163
36,625;36,65;81;136;81;145
36,6375;36,6625;68;137;78;141
36,65;36,675;72;159;93;149
36,6625;36,6875;76;166;72;146
36,675;36,7;70;161;65;145
36,6875;36,7125;78;154;79;131
36,7;36,725;80;145;82;122
36,7125;36,7375;66;132;92;136
36,725;36,75;63;137;81;135
36,7375;36,7625;70;151;74;143
36,75;36,775;76;153;96;151
36,7625;36,7875;67;138;98;143
36,775;36,8;53;132;88;145
36,7875;36,8125;55;135;77;145
36,8;36,825;65;140;84;145
36,8125;36,8375;69;147;103;146
36,825;36,85;69;143;104;149
36,8375;36,8625;76;143;99;151
36,85;36,875;89;140;103;158
36,8625;36,8875;86;129;100;152
36,875;36,9;75;121;91;143
36,8875;36,9125;72;124;92;150
36,9;36,925;80;127;104;151
36,9125;36,9375;81;127;105;151
36,925;36,95;65;128;98;155
36,9375;36,9625;64;124;87;153
36,95;36,975;69;118;84;149
36,9625;36,9875;63;121;90;149
36,975;37;60;129;108;149
36,9875;37,0125;73;131;113;148
37;37,025;83;131;108;155
37,0125;37,0375;78;126;103;152
37,025;37,05;77;122;94;150
37,0375;37,0625;66;122;93;156
37,05;37,075;61;122;92;155
37,0625;37,0875;64;124;94;160
37,075;37,1;71;128;110;161
37,0875;37,1125;75;131;102;161
37,1;37,125;70;127;95;154
37,1125;37,1375;80;127;112;146
37,125;37,15;69;124;89;148
37,1375;37,1625;65;124;86;150
37,15;37,175;75;125;101;149
37,1625;37,1875;70;117;91;145
37,175;37,2;67;122;84;149
37,1875;37,2125;66;129;95;160
37,2;37,225;69;119;103;155
37,2125;37,2375;77;129;112;151
37,225;37,25;79;137;120;157
37,2375;37,2625;82;130;118;167
37,25;37,275;75;133;105;164
37,2625;37,2875;73;132;91;156
37,275;37,3;79;129;92;152
37,2875;37,3125;63;110;83;151
37,3;37,325;58;107;81;153
37,3125;37,3375;68;121;100;154
37,325;37,35;73;120;112;157
37,3375;37,3625;73;116;108;158
37,35;37,375;63;117;87;157
37,3625;37,3875;66;120;76;153
37,375;37,4;70;126;87;155
37,3875;37,4125;68;127;91;154
37,4;37,425;60;122;90;143
37,4125;37,4375;46;130;70;135
37,425;37,45;46;139;64;143
37,4375;37,4625;58;140;77;156
37,45;37,475;68;142;66;151
37,4625;37,4875;70;153;63;148
37,475;37,5;67;169;76;153
37,4875;37,5125;55;165;69;159
37,5;37,525;53;156;71;162
37,5125;37,5375;68;166;80;167
37,525;37,55;89;174;77;177
37,5375;37,5625;99;173;88;159
37,55;37,575;98;176;91;165
37,5625;37,5875;96;174;87;186
37,575;37,6;91;165;83;183
37,5875;37,6125;88;166;74;174
37,6;37,625;85;167;78;158
37,6125;37,6375;83;163;82;161
37,625;37,65;77;154;83;178
37,6375;37,6625;78;159;86;177
37,65;37,675;80;166;113;187
37,6625;37,6875;78;156;130;197
37,675;37,7;98;157;112;191
37,6875;37,7125;109;161;117;196
37,7;37,725;110;161;114;189
37,7125;37,7375;108;155;106;170
37,725;37,75;92;151;113;168
37,7375;37,7625;78;158;96;168
37,75;37,775;78;161;76;167
37,7625;37,7875;90;157;94;170
37,775;37,8;79;149;102;174
37,7875;37,8125;57;146;80;168
37,8;37,825;43;133;56;136
37,8125;37,8375;22;133;35;124
37,825;37,85;19;119;23;93
37,8375;37,8625;22;90;22;52
37,85;37,875;19;87;23;46
37,8625;37,8875;21;70;24;44
37,875;37,9;20;72;22;55
37,8875;37,9125;25;126;30;105
37,9;37,925;51;143;42;125
37,9125;37,9375;70;125;54;119
37,925;37,95;58;131;64;154
37,9375;37,9625;45;125;50;148
37,95;37,975;55;121;55;144
37,9625;37,9875;91;123;95;144
37,975;38;112;124;119;134
37,9875;38,0125;116;130;128;135
38;38,025;103;129;123;134
38,0125;38,0375;69;121;80;126
38,025;38,05;46;114;40;108
38,0375;38,0625;38;113;39;119
38,05;38,075;40;116;51;130
38,0625;38,0875;43;113;47;121
38,075;38,1;34;109;38;117
38,0875;38,1125;34;112;44;122
38,1;38,125;59;119;65;135
38,1125;38,1375;85;116;94;144
38,125;38,15;94;116;92;139
38,1375;38,1625;90;121;91;132
38,15;38,175;90;115;100;133
38,1625;38,1875;94;105;97;125
38,175;38,2;90;101;104;131
38,1875;38,2125;85;102;115;136
38,2;38,225;88;107;117;137
38,2125;38,2375;88;101;107;138
38,225;38,25;84;94;96;131
38,2375;38,2625;85;97;97;135
38,25;38,275;88;111;103;140
38,2625;38,2875;84;116;107;141
38,275;38,3;84;102;106;141
38,2875;38,3125;86;100;113;142
38,3;38,325;87;122;102;144
38,3125;38,3375;78;125;88;141
38,325;38,35;76;112;90;139
38,3375;38,3625;84;118;76;142
38,35;38,375;81;119;72;145
38,3625;38,3875;81;119;85;142
38,375;38,4;83;112;90;138
38,3875;38,4125;78;121;87;139
38,4;38,425;75;143;78;133
38,4125;38,4375;80;141;85;134
38,425;38,45;82;137;85;142
38,4375;38,4625;73;144;70;140
38,45;38,475;74;142;72;145
38,4625;38,4875;81;147;80;148
38,475;38,5;89;138;83;143
38,4875;38,5125;88;140;84;139
38,5;38,525;89;150;91;141
38,5125;38,5375;93;153;78;150
38,525;38,55;88;153;73;151
38,5375;38,5625;73;156;82;145
38,55;38,575;75;166;81;146
38,5625;38,5875;87;162;91;151
38,575;38,6;82;149;93;154
38,5875;38,6125;75;148;87;153
38,6;38,625;71;146;77;151
38,6125;38,6375;75;150;81;159
38,625;38,65;81;158;95;160
38,6375;38,6625;89;162;107;157
38,65;38,675;78;156;101;158
38,6625;38,6875;63;146;81;154
38,675;38,7;67;126;70;132
38,6875;38,7125;73;122;87;140
38,7;38,725;81;139;106;158
38,7125;38,7375;81;139;83;160
38,725;38,75;76;127;64;144
38,7375;38,7625;75;111;64;118
38,75;38,775;77;106;61;114
38,7625;38,7875;66;105;48;108
38,775;38,8;58;127;54;128
38,7875;38,8125;71;148;80;157
38,8;38,825;74;140;62;156
38,8125;38,8375;67;136;50;145
38,825;38,85;61;131;56;130
38,8375;38,8625;62;146;70;146
38,85;38,875;75;162;79;160
38,8625;38,8875;81;127;70;112
38,875;38,9;78;100;74;97
38,8875;38,9125;79;103;80;118
38,9;38,925;70;106;78;122
38,9125;38,9375;67;120;69;137
38,925;38,95;79;140;78;141
38,9375;38,9625;69;132;69;129
38,95;38,975;63;126;70;134
38,9625;38,9875;79;126;89;142
38,975;39;80;114;77;116
38,9875;39,0125;76;121;71;111
39;39,025;77;137;72;139
39,0125;39,0375;87;145;69;147
39,025;39,05;100;157;86;162
39,0375;39,0625;101;165;84;163
39,05;39,075;82;160;73;158
39,0625;39,0875;63;159;68;171
39,075;39,1;69;174;61;168
39,0875;39,1125;82;169;70;165
39,1;39,125;79;167;75;160
39,1125;39,1375;82;166;79;150
39,125;39,15;84;156;77;164
39,1375;39,1625;70;162;63;181
39,15;39,175;66;158;47;161
39,1625;39,1875;62;150;42;155
39,175;39,2;63;153;52;178
39,1875;39,2125;85;144;60;151
39,2;39,225;76;120;62;113
39,2125;39,2375;63;118;70;132
39,225;39,25;85;124;76;146
39,2375;39,2625;93;115;68;109
39,25;39,275;90;107;65;100
39,2625;39,2875;88;115;77;129
39,275;39,3;92;125;99;147
39,2875;39,3125;104;133;111;150
39,3;39,325;105;137;119;154
39,3125;39,3375;114;139;119;147
39,325;39,35;111;149;107;147
39,3375;39,3625;99;144;103;151
39,35;39,375;89;127;105;148
39,3625;39,3875;91;140;101;145
39,375;39,4;102;154;89;148
39,3875;39,4125;95;143;79;140
39,4;39,425;95;152;93;140
39,4125;39,4375;99;168;103;155
39,425;39,45;82;169;92;156
39,4375;39,4625;66;164;83;166
39,45;39,475;78;156;72;158
39,4625;39,4875;83;151;81;149
39,475;39,5;73;169;79;159
39,4875;39,5125;71;169;68;158
39,5;39,525;75;150;74;152
39,5125;39,5375;75;146;74;144
39,525;39,55;72;169;71;147
39,5375;39,5625;71;178;63;151
39,55;39,575;81;162;64;147
39,5625;39,5875;92;157;68;150
39,575;39,6;78;151;61;158
39,5875;39,6125;72;129;60;128
39,6;39,625;75;126;54;127
39,6125;39,6375;75;148;55;163
39,625;39,65;71;151;71;157
39,6375;39,6625;82;156;79;158
39,65;39,675;77;155;67;160
39,6625;39,6875;65;157;59;148
39,675;39,7;73;167;54;140
39,6875;39,7125;80;169;55;162
39,7;39,725;82;165;61;170
39,7125;39,7375;80;165;73;157
39,725;39,75;78;162;80;149
39,7375;39,7625;69;152;75;152
39,75;39,775;71;162;75;151
39,7625;39,7875;78;164;74;160
39,775;39,8;87;170;65;156
39,7875;39,8125;83;166;60;146
39,8;39,825;77;151;59;145
39,8125;39,8375;88;161;66;147
39,825;39,85;88;155;81;151
39,8375;39,8625;85;132;92;150
39,85;39,875;85;145;84;157
39,8625;39,8875;86;167;64;170
39,875;39,9;78;147;68;167
39,8875;39,9125;71;148;72;156
39,9;39,925;75;158;71;156
39,9125;39,9375;75;160;70;160
39,925;39,95;73;164;68;172
39,9375;39,9625;75;158;65;168
39,95;39,975;90;159;57;170
39,9625;39,9875;91;161;67;171
39,975;40;74;159;81;162
39,9875;40,0125;77;160;76;159
40;40,025;75;156;82;151
40,0125;40,0375;72;146;93;151
40,025;40,05;82;156;88;166
40,0375;40,0625;71;164;87;175
40,05;40,075;61;157;79;165
40,0625;40,0875;74;152;80;166
40,075;40,1;90;144;89;166
40,0875;40,1125;95;149;83;165
40,1;40,125;77;155;67;161
40,1125;40,1375;73;144;73;148
40,125;40,15;82;158;74;148
40,1375;40,1625;71;166;71;169
40,15;40,175;60;154;70;177
40,1625;40,1875;66;155;70;160
40,175;40,2;66;163;75;153
40,1875;40,2125;63;159;83;157
40,2;40,225;85;146;87;164
40,2125;40,2375;95;155;87;172
40,225;40,25;88;162;89;158
