Start;Stop;;;;
41,2125;41,2375;55;183;68;177
41,225;41,25;71;192;81;185
41,2375;41,2625;81;188;72;182
41,25;41,275;52;180;51;167
41,2625;41,2875;40;184;52;162
41,275;41,3;50;194;73;172
41,2875;41,3125;69;187;83;168
41,3;41,325;67;176;71;160
41,3125;41,3375;73;181;75;177
41,325;41,35;80;188;92;192
41,3375;41,3625;53;186;94;188
41,35;41,375;48;178;86;173
41,3625;41,3875;61;181;87;169
41,375;41,4;50;188;77;175
41,3875;41,4125;45;184;61;176
41,4;41,425;60;183;75;174
41,4125;41,4375;114;196;130;189
41,425;41,45;168;209;171;200
41,4375;41,4625;165;210;169;206
41,45;41,475;139;216;131;206
41,4625;41,4875;96;214;102;194
41,475;41,5;66;202;98;185
41,4875;41,5125;110;205;137;192
41,5;41,525;173;229;175;221
41,5125;41,5375;166;241;152;223
41,525;41,55;123;232;127;206
41,5375;41,5625;92;222;106;205
41,55;41,575;84;209;91;204
41,5625;41,5875;83;205;93;195
41,575;41,6;82;199;95;176
41,5875;41,6125;90;190;97;174
41,6;41,625;87;199;98;193
41,6125;41,6375;74;212;94;203
41,625;41,65;94;196;109;197
41,6375;41,6625;109;182;116;186
41,65;41,675;106;178;99;186
41,6625;41,6875;92;180;82;183
41,675;41,7;84;184;85;178
41,6875;41,7125;107;185;105;184
41,7;41,725;109;185;117;193
41,7125;41,7375;102;205;109;205
41,725;41,75;107;209;100;212
41,7375;41,7625;115;195;101;199
41,75;41,775;110;197;106;189
41,7625;41,7875;120;185;125;185
41,775;41,8;144;181;154;178
41,7875;41,8125;141;174;150;169
41,8;41,825;135;157;137;159
41,8125;41,8375;142;165;145;163
41,825;41,85;149;173;152;175
41,8375;41,8625;148;162;145;170
41,85;41,875;137;163;137;176
41,8625;41,8875;135;172;128;172
41,875;41,9;125;166;113;161
41,8875;41,9125;119;155;119;160
41,9;41,925;120;155;118;151
41,9125;41,9375;107;155;106;149
41,925;41,95;108;155;117;162
41,9375;41,9625;107;156;123;168
41,95;41,975;114;160;119;172
41,9625;41,9875;132;162;117;179
41,975;42;112;170;113;175
41,9875;42,0125;96;181;110;174
42;42,025;101;181;117;184
42,0125;42,0375;88;176;113;180
42,025;42,05;101;179;113;180
42,0375;42,0625;103;187;131;178
42,05;42,075;106;189;136;181
42,0625;42,0875;120;189;121;194
42,075;42,1;117;188;121;186
42,0875;42,1125;123;179;137;180
42,1;42,125;127;178;141;184
42,1125;42,1375;115;184;134;185
42,125;42,15;106;192;127;191
42,1375;42,1625;91;188;121;187
42,15;42,175;93;186;117;178
42,1625;42,1875;111;193;120;184
42,175;42,2;102;187;100;188
42,1875;42,2125;97;189;102;193
42,2;42,225;95;188;119;197
42,2125;42,2375;105;190;130;200
42,225;42,25;138;191;141;195
42,2375;42,2625;168;192;160;195
42,25;42,275;190;213;191;209
42,2625;42,2875;194;226;187;211
42,275;42,3;167;210;169;198
42,2875;42,3125;148;204;161;193
42,3;42,325;135;206;139;186
42,3125;42,3375;112;193;123;182
42,325;42,35;119;183;137;184
42,3375;42,3625;116;201;133;192
42,35;42,375;108;200;114;188
42,3625;42,3875;104;184;108;181
42,375;42,4;87;187;101;186
42,3875;42,4125;102;191;118;189
42,4;42,425;125;195;145;192
42,4125;42,4375;132;197;148;194
42,425;42,45;130;178;143;188
42,4375;42,4625;119;167;120;182
42,45;42,475;135;194;115;188
42,4625;42,4875;141;205;137;204
42,475;42,5;133;194;145;200
42,4875;42,5125;146;182;143;190
42,5;42,525;133;178;130;187
42,5125;42,5375;133;175;136;181
42,525;42,55;158;179;161;189
42,5375;42,5625;155;194;154;191
42,55;42,575;141;195;133;191
42,5625;42,5875;131;182;135;194
42,575;42,6;123;174;126;187
42,5875;42,6125;114;194;102;185
42,6;42,625;124;205;126;186
42,6125;42,6375;135;199;137;188
42,625;42,65;117;191;114;178
42,6375;42,6625;107;181;93;158
42,65;42,675;96;170;79;154
42,6625;42,6875;110;179;95;159
42,675;42,7;125;190;98;162
42,6875;42,7125;113;179;95;165
42,7;42,725;105;172;102;165
42,7125;42,7375;98;170;90;166
42,725;42,75;100;179;80;165
42,7375;42,7625;115;183;110;169
42,75;42,775;128;175;123;172
42,7625;42,7875;125;174;114;170
42,775;42,8;96;156;101;149
42,7875;42,8125;98;156;96;148
42,8;42,825;125;178;114;163
42,8125;42,8375;133;186;108;151
42,825;42,85;123;177;91;151
42,8375;42,8625;119;172;100;159
42,85;42,875;119;178;111;166
42,8625;42,8875;117;191;97;173
42,875;42,9;104;201;70;172
42,8875;42,9125;112;187;96;175
42,9;42,925;150;185;145;183
42,9125;42,9375;154;190;136;182
42,925;42,95;138;189;114;173
42,9375;42,9625;170;215;160;205
42,95;42,975;208;231;205;232
42,9625;42,9875;204;235;187;223
42,975;43;202;238;186;219
42,9875;43,0125;195;226;173;210
43;43,025;163;201;141;197
43,0125;43,0375;119;153;106;164
43,025;43,05;91;138;81;140
43,0375;43,0625;95;150;86;156
43,05;43,075;86;128;84;150
43,0625;43,0875;82;114;74;138
43,075;43,1;90;142;78;138
43,0875;43,1125;84;154;83;141
43,1;43,125;98;145;92;146
43,1125;43,1375;106;162;88;155
43,125;43,15;95;165;77;162
43,1375;43,1625;92;162;92;162
43,15;43,175;111;175;99;161
43,1625;43,1875;116;175;98;167
43,175;43,2;105;177;100;163
43,1875;43,2125;101;165;105;168
43,2;43,225;98;158;104;178
43,2125;43,2375;103;171;99;177
43,225;43,25;121;180;111;188
43,2375;43,2625;127;183;112;189
43,25;43,275;135;180;125;181
43,2625;43,2875;158;195;159;185
43,275;43,3;171;211;173;197
43,2875;43,3125;182;213;182;211
43,3;43,325;160;184;163;184
43,3125;43,3375;129;148;137;153
43,325;43,35;136;148;137;158
43,3375;43,3625;142;157;144;166
43,35;43,375;140;170;148;171
43,3625;43,3875;129;168;142;174
43,375;43,4;120;163;130;163
43,3875;43,4125;107;166;115;163
43,4;43,425;91;160;110;160
43,4125;43,4375;85;156;113;151
43,425;43,45;89;151;113;156
43,4375;43,4625;98;162;104;155
43,45;43,475;79;165;102;162
43,4625;43,4875;53;156;90;166
43,475;43,5;60;163;85;163
43,4875;43,5125;61;170;93;164
43,5;43,525;47;172;81;156
43,5125;43,5375;46;173;63;158
43,525;43,55;43;168;56;164
43,5375;43,5625;37;154;62;163
43,55;43,575;40;150;57;177
43,5625;43,5875;41;156;53;175
43,575;43,6;39;165;59;157
43,5875;43,6125;38;161;63;165
43,6;43,625;33;154;55;172
43,6125;43,6375;29;168;56;177
43,625;43,65;42;175;67;182
43,6375;43,6625;45;159;57;171
43,65;43,675;41;161;61;162
43,6625;43,6875;50;180;78;175
43,675;43,7;89;183;118;187
43,6875;43,7125;135;181;149;175
43,7;43,725;153;182;149;173
43,7125;43,7375;131;162;139;170
43,725;43,75;126;169;137;180
43,7375;43,7625;158;208;153;198
43,75;43,775;143;187;134;183
43,7625;43,7875;121;151;105;158
43,775;43,8;113;154;96;154
43,7875;43,8125;104;153;96;154
43,8;43,825;105;138;107;149
43,8125;43,8375;114;146;121;152
43,825;43,85;114;150;110;143
43,8375;43,8625;108;138;108;139
43,85;43,875;112;145;120;149
43,8625;43,8875;118;146;118;154
43,875;43,9;112;139;112;144
43,8875;43,9125;106;143;110;147
43,9;43,925;120;141;121;151
43,9125;43,9375;113;135;113;146
43,925;43,95;101;138;100;142
43,9375;43,9625;101;143;103;137
43,95;43,975;110;141;106;146
43,9625;43,9875;119;146;112;145
43,975;44;124;144;112;141
43,9875;44,0125;122;131;105;144
44;44,025;97;117;89;129
44,0125;44,0375;56;118;55;115
44,025;44,05;52;138;48;120
44,0375;44,0625;108;163;99;160
44,05;44,075;134;175;122;189
44,0625;44,0875;112;162;100;174
44,075;44,1;111;151;106;159
44,0875;44,1125;123;153;125;153
44,1;44,125;111;146;113;147
44,1125;44,1375;107;144;98;146
44,125;44,15;108;147;100;152
44,1375;44,1625;95;141;104;160
44,15;44,175;77;133;93;150
44,1625;44,1875;47;133;75;152
44,175;44,2;32;138;70;161
44,1875;44,2125;29;133;60;140
44,2;44,225;27;129;43;134
44,2125;44,2375;27;127;38;142
44,225;44,25;32;120;53;143
44,2375;44,2625;31;120;55;140
44,25;44,275;29;130;40;141
44,2625;44,2875;31;125;35;154
44,275;44,3;27;116;39;149
44,2875;44,3125;25;131;41;144
44,3;44,325;25;144;41;161
44,3125;44,3375;25;128;36;155
44,325;44,35;28;118;33;155
44,3375;44,3625;27;137;35;165
44,35;44,375;25;145;35;162
44,3625;44,3875;28;143;35;159
44,375;44,4;31;145;33;165
44,3875;44,4125;31;149;34;172
44,4;44,425;30;147;39;167
44,4125;44,4375;69;159;72;172
44,425;44,45;143;189;135;190
44,4375;44,4625;168;198;166;196
44,45;44,475;143;207;145;203
44,4625;44,4875;98;210;108;206
44,475;44,5;67;188;79;201
44,4875;44,5125;89;184;91;194
44,5;44,525;157;222;139;206
44,5125;44,5375;176;243;157;220
44,525;44,55;127;231;132;216
44,5375;44,5625;88;216;110;215
44,55;44,575;85;197;93;206
44,5625;44,5875;95;182;81;190
44,575;44,6;83;194;75;184
44,5875;44,6125;91;200;84;184
44,6;44,625;108;184;105;177
44,6125;44,6375;91;168;103;166
44,625;44,65;53;115;62;112
44,6375;44,6625;33;101;29;112
44,65;44,675;49;142;33;159
44,6625;44,6875;42;153;39;168
44,675;44,7;18;148;38;166
44,6875;44,7125;29;144;45;153
44,7;44,725;48;149;60;151
44,7125;44,7375;51;141;73;157
44,725;44,75;60;143;73;157
44,7375;44,7625;74;155;73;147
44,75;44,775;91;166;78;154
44,7625;44,7875;96;187;81;157
44,775;44,8;119;195;117;165
44,7875;44,8125;151;184;152;183
44,8;44,825;138;164;146;164
44,8125;44,8375;128;144;130;152
44,825;44,85;135;149;137;163
44,8375;44,8625;140;165;147;174
44,85;44,875;146;169;148;177
44,8625;44,8875;142;164;144;167
44,875;44,9;141;168;136;164
44,8875;44,9125;142;168;133;160
44,9;44,925;131;156;135;156
44,9125;44,9375;132;155;133;160
44,925;44,95;134;152;132;163
44,9375;44,9625;127;159;133;168
44,95;44,975;127;157;125;160
44,9625;44,9875;119;146;113;142
44,975;45;104;151;112;140
44,9875;45,0125;100;165;122;153
45;45,025;112;167;118;152
45,0125;45,0375;122;165;114;151
45,025;45,05;119;153;119;162
45,0375;45,0625;115;143;108;155
45,05;45,075;107;152;100;157
45,0625;45,0875;115;155;106;167
45,075;45,1;121;160;109;166
45,0875;45,1125;119;160;114;154
45,1;45,125;138;162;120;155
45,1125;45,1375;137;167;124;165
45,125;45,15;124;172;126;167
45,1375;45,1625;114;173;115;166
45,15;45,175;122;177;115;166
45,1625;45,1875;136;181;137;177
45,175;45,2;134;171;141;178
45,1875;45,2125;162;187;155;193
45,2;45,225;186;206;173;200
45,2125;45,2375;150;199;138;193
45,225;45,25;105;197;88;197
45,2375;45,2625;68;169;56;156
45,25;45,275;51;136;49;106
45,2625;45,2875;52;140;51;96
45,275;45,3;52;149;50;114
45,2875;45,3125;63;148;64;139
45,3;45,325;61;142;65;121
45,3125;45,3375;84;143;82;129
45,325;45,35;99;150;95;159
45,3375;45,3625;77;152;64;152
45,35;45,375;73;148;58;144
45,3625;45,3875;79;147;60;151
45,375;45,4;83;146;77;154
45,3875;45,4125;94;152;95;151
45,4;45,425;109;161;96;159
45,4125;45,4375;117;162;104;162
45,425;45,45;129;161;116;151
45,4375;45,4625;137;156;122;147
45,45;45,475;122;149;115;150
45,4625;45,4875;109;143;105;146
45,475;45,5;102;136;105;135
45,4875;45,5125;113;144;118;143
45,5;45,525;116;157;120;156
45,5125;45,5375;109;152;104;156
45,525;45,55;110;151;113;156
45,5375;45,5625;120;165;131;168
45,55;45,575;154;175;146;184
45,5625;45,5875;160;178;161;186
45,575;45,6;131;160;138;180
45,5875;45,6125;108;160;107;162
45,6;45,625;95;164;100;154
45,6125;45,6375;91;157;91;159
45,625;45,65;96;162;91;160
45,6375;45,6625;90;159;104;159
45,65;45,675;109;155;119;162
45,6625;45,6875;125;155;116;162
45,675;45,7;124;167;108;161
45,6875;45,7125;127;166;120;162
45,7;45,725;117;156;121;156
45,7125;45,7375;114;162;115;163
45,725;45,75;119;166;117;168
45,7375;45,7625;130;163;126;163
45,75;45,775;129;154;116;160
45,7625;45,7875;114;147;119;168
45,775;45,8;107;160;131;167
45,7875;45,8125;110;170;122;157
45,8;45,825;109;156;103;152
45,8125;45,8375;91;160;96;150
45,825;45,85;109;172;108;169
45,8375;45,8625;123;167;109;162
45,85;45,875;123;158;120;154
45,8625;45,8875;136;162;123;160
45,875;45,9;118;168;106;151
45,8875;45,9125;95;170;94;156
45,9;45,925;92;162;91;165
45,9125;45,9375;95;160;110;167
45,925;45,95;99;159;115;166
45,9375;45,9625;93;151;104;158
45,95;45,975;100;161;100;155
45,9625;45,9875;147;192;143;182
45,975;46;196;220;184;209
45,9875;46,0125;200;221;171;216
46;46,025;198;231;169;231
46,0125;46,0375;182;218;170;227
46,025;46,05;141;198;148;199
46,0375;46,0625;125;196;124;191
46,05;46,075;119;174;111;181
46,0625;46,0875;104;168;106;173
46,075;46,1;84;174;106;173
46,0875;46,1125;81;169;106;170
46,1;46,125;100;165;100;161
46,1125;46,1375;103;155;95;155
46,125;46,15;87;147;91;154
46,1375;46,1625;83;152;96;141
46,15;46,175;75;149;97;140
46,1625;46,1875;66;146;85;147
46,175;46,2;87;153;96;151
46,1875;46,2125;95;158;109;152
46,2;46,225;94;163;117;155
46,2125;46,2375;112;169;126;160
46,225;46,25;119;164;118;159
46,2375;46,2625;111;156;98;154
46,25;46,275;116;163;104;159
46,2625;46,2875;111;178;108;167
46,275;46,3;111;169;116;162
46,2875;46,3125;112;154;126;162
46,3;46,325;114;155;131;158
46,3125;46,3375;131;158;133;149
46,325;46,35;142;160;137;157
46,3375;46,3625;144;170;149;164
46,35;46,375;141;177;146;166
46,3625;46,3875;136;166;145;168
46,375;46,4;140;164;143;168
46,3875;46,4125;142;165;133;167
46,4;46,425;143;167;137;168
46,4125;46,4375;142;164;145;166
46,425;46,45;128;153;134;158
46,4375;46,4625;126;149;132;153
46,45;46,475;129;153;138;153
46,4625;46,4875;133;162;137;171
46,475;46,5;140;169;139;172
46,4875;46,5125;148;175;140;166
46,5;46,525;125;157;126;158
46,5125;46,5375;63;116;81;125
46,525;46,55;31;98;45;117
46,5375;46,5625;31;89;37;109
46,55;46,575;31;76;33;90
46,5625;46,5875;30;69;30;82
46,575;46,6;31;51;31;71
46,5875;46,6125;31;45;31;70
46,6;46,625;33;47;31;68
46,6125;46,6375;35;55;31;68
46,625;46,65;32;55;31;75
46,6375;46,6625;31;61;35;73
46,65;46,675;31;77;39;75
46,6625;46,6875;31;80;43;81
46,675;46,7;30;79;43;87
46,6875;46,7125;33;72;37;82
46,7;46,725;33;69;39;76
46,7125;46,7375;30;66;40;80
46,725;46,75;34;83;42;91
46,7375;46,7625;40;127;46;126
46,75;46,775;38;154;41;145
46,7625;46,7875;35;132;37;138
46,775;46,8;41;117;41;133
46,7875;46,8125;40;117;42;118
46,8;46,825;30;107;36;117
46,8125;46,8375;28;108;36;124
46,825;46,85;30;107;35;122
46,8375;46,8625;29;100;33;125
46,85;46,875;33;105;35;121
46,8625;46,8875;42;126;40;129
46,875;46,9;44;135;54;139
46,8875;46,9125;36;104;48;113
46,9;46,925;43;113;47;120
46,9125;46,9375;70;156;81;151
46,925;46,95;67;161;94;159
46,9375;46,9625;87;164;105;160
46,95;46,975;115;166;118;155
46,9625;46,9875;99;157;105;145
46,975;47;85;155;98;141
46,9875;47,0125;94;157;108;156
47;47,025;122;166;117;163
47,0125;47,0375;110;174;114;159
47,025;47,05;67;153;89;141
47,0375;47,0625;63;154;81;150
47,05;47,075;117;181;115;174
47,0625;47,0875;117;191;104;185
47,075;47,1;69;181;60;190
47,0875;47,1125;51;172;40;175
47,1;47,125;50;160;49;174
47,1125;47,1375;53;159;69;183
47,125;47,15;46;164;71;176
47,1375;47,1625;49;152;62;169
47,15;47,175;46;145;49;158
47,1625;47,1875;32;137;36;142
47,175;47,2;27;114;27;125
47,1875;47,2125;26;89;30;119
47,2;47,225;25;79;34;109
47,2125;47,2375;30;79;28;91
47,225;47,25;26;75;24;94
47,2375;47,2625;23;71;23;92
47,25;47,275;21;77;24;79
47,2625;47,2875;18;74;22;67
47,275;47,3;22;67;18;70
47,2875;47,3125;22;68;18;83
47,3;47,325;19;60;21;81
47,3125;47,3375;19;55;21;69
47,325;47,35;22;57;18;59
47,3375;47,3625;28;69;18;62
47,35;47,375;23;79;18;61
47,3625;47,3875;20;69;20;53
47,375;47,4;27;79;23;65
47,3875;47,4125;28;95;21;78
47,4;47,425;25;89;22;90
47,4125;47,4375;27;75;24;86
47,425;47,45;25;71;20;74
47,4375;47,4625;53;119;57;123
47,45;47,475;112;181;119;175
47,4625;47,4875;137;209;133;194
47,475;47,5;107;226;93;215
47,4875;47,5125;63;226;53;213
47,5;47,525;33;185;36;188
47,5125;47,5375;20;162;24;156
47,525;47,55;21;147;18;140
47,5375;47,5625;21;115;19;122
47,55;47,575;19;103;19;104
47,5625;47,5875;25;105;18;97
47,575;47,6;30;118;18;94
47,5875;47,6125;24;121;19;90
47,6;47,625;21;105;19;81
47,6125;47,6375;22;91;18;80
47,625;47,65;20;87;18;83
47,6375;47,6625;18;102;18;81
47,65;47,675;19;100;19;76
47,6625;47,6875;19;103;19;66
47,675;47,7;18;113;18;65
47,6875;47,7125;20;118;18;77
47,7;47,725;22;118;18;80
47,7125;47,7375;21;122;19;90
47,725;47,75;21;135;19;103
47,7375;47,7625;20;133;18;111
47,75;47,775;19;133;18;101
47,7625;47,7875;19;100;19;78
47,775;47,8;18;92;18;74
47,7875;47,8125;51;145;44;119
47,8;47,825;125;186;108;174
47,8125;47,8375;145;180;142;174
47,825;47,85;122;158;129;147
47,8375;47,8625;126;164;127;144
47,85;47,875;137;175;136;158
47,8625;47,8875;145;172;141;166
47,875;47,9;129;166;133;166
47,8875;47,9125;121;161;100;160
47,9;47,925;116;160;78;165
47,9125;47,9375;78;152;64;151
47,925;47,95;50;151;45;143
47,9375;47,9625;66;170;48;183
47,95;47,975;72;179;44;189
47,9625;47,9875;55;162;29;165
47,975;48;53;146;23;151
47,9875;48,0125;46;146;26;144
48;48,025;36;152;34;138
48,0125;48,0375;41;145;26;129
48,025;48,05;43;138;21;119
48,0375;48,0625;36;146;27;118
48,05;48,075;44;145;28;126
48,0625;48,0875;41;140;26;124
48,075;48,1;27;134;27;120
48,0875;48,1125;32;139;25;125
48,1;48,125;34;148;22;139
48,1125;48,1375;30;134;22;130
48,125;48,15;27;140;23;120
48,1375;48,1625;21;154;21;122
48,15;48,175;22;166;20;123
48,1625;48,1875;30;186;22;141
48,175;48,2;27;183;23;151
48,1875;48,2125;89;176;72;164
48,2;48,225;153;179;122;183
48,2125;48,2375;124;178;90;178
48,225;48,25;74;171;48;157
48,2375;48,2625;87;194;65;173
48,25;48,275;128;226;78;210
48,2625;48,2875;102;222;56;212
48,275;48,3;66;200;42;197
48,2875;48,3125;44;192;36;183
48,3;48,325;31;182;31;168
48,3125;48,3375;31;167;25;154
48,325;48,35;34;160;24;148
48,3375;48,3625;30;160;26;146
48,35;48,375;27;163;24;138
48,3625;48,3875;33;172;21;154
48,375;48,4;30;174;22;154
48,3875;48,4125;26;166;28;145
48,4;48,425;38;173;26;152
48,4125;48,4375;45;184;28;144
48,425;48,45;35;174;31;144
48,4375;48,4625;38;156;26;160
48,45;48,475;44;168;22;174
48,4625;48,4875;42;168;20;171
48,475;48,5;41;160;22;168
48,4875;48,5125;41;173;27;169
48,5;48,525;57;174;32;161
48,5125;48,5375;56;169;34;158
48,525;48,55;39;174;32;163
48,5375;48,5625;33;169;34;159
48,55;48,575;40;167;41;153
48,5625;48,5875;69;176;52;160
48,575;48,6;125;177;114;172
48,5875;48,6125;151;183;147;181
48,6;48,625;123;176;110;170
48,6125;48,6375;83;157;72;136
48,625;48,65;60;135;52;128
48,6375;48,6625;58;119;50;123
48,65;48,675;53;117;49;112
48,6625;48,6875;49;141;47;106
48,675;48,7;56;163;50;125
48,6875;48,7125;48;143;52;142
48,7;48,725;45;145;46;136
48,7125;48,7375;57;159;47;136
48,725;48,75;58;157;47;138
48,7375;48,7625;57;159;41;154
48,75;48,775;53;158;40;171
48,7625;48,7875;51;163;36;156
48,775;48,8;48;149;40;141
48,7875;48,8125;47;138;49;144
48,8;48,825;59;162;58;164
48,8125;48,8375;54;175;60;169
48,825;48,85;52;163;52;155
48,8375;48,8625;81;170;57;164
48,85;48,875;82;182;54;177
48,8625;48,8875;60;182;44;164
48,875;48,9;55;164;41;149
48,8875;48,9125;51;152;46;152
48,9;48,925;43;162;49;150
48,9125;48,9375;46;166;46;140
48,925;48,95;45;169;40;128
48,9375;48,9625;43;164;39;132
48,95;48,975;100;181;110;181
48,9625;48,9875;151;199;162;205
48,975;49;171;197;157;193
48,9875;49,0125;193;215;167;203
49;49,025;177;232;151;215
49,0125;49,0375;134;218;121;215
49,025;49,05;97;195;87;192
49,0375;49,0625;76;189;53;180
49,05;49,075;66;178;50;179
49,0625;49,0875;60;165;55;170
49,075;49,1;69;162;55;167
49,0875;49,1125;71;175;55;167
49,1;49,125;56;179;52;156
49,1125;49,1375;47;171;44;158
49,125;49,15;53;165;41;168
49,1375;49,1625;59;174;41;162
49,15;49,175;62;182;44;155
49,1625;49,1875;54;175;44;156
49,175;49,2;36;172;32;154
49,1875;49,2125;39;164;29;149
49,2;49,225;43;152;30;144
49,2125;49,2375;36;151;28;143
49,225;49,25;31;137;28;140
49,2375;49,2625;33;136;29;146
49,25;49,275;34;140;31;150
49,2625;49,2875;36;147;32;130
49,275;49,3;44;146;26;126
49,2875;49,3125;40;126;26;130
49,3;49,325;35;134;25;142
49,3125;49,3375;83;165;63;157
49,325;49,35;123;171;121;148
49,3375;49,3625;138;169;139;148
49,35;49,375;148;181;145;167
49,3625;49,3875;142;183;154;183
49,375;49,4;146;177;153;181
49,3875;49,4125;144;179;143;168
49,4;49,425;137;189;139;166
49,4125;49,4375;140;188;140;170
49,425;49,45;137;181;122;173
49,4375;49,4625;141;183;122;176
49,45;49,475;142;185;127;184
49,4625;49,4875;143;187;126;184
49,475;49,5;154;206;132;190
49,4875;49,5125;148;209;120;195
49,5;49,525;137;197;117;194
49,5125;49,5375;131;189;113;189
49,525;49,55;112;178;104;177
49,5375;49,5625;109;180;115;183
49,55;49,575;109;175;113;178
49,5625;49,5875;115;161;96;164
49,575;49,6;120;169;88;174
49,5875;49,6125;102;174;84;178
49,6;49,625;105;175;93;172
49,6125;49,6375;119;185;100;183
49,625;49,65;117;181;90;183
49,6375;49,6625;119;174;87;179
49,65;49,675;123;181;90;177
49,6625;49,6875;112;180;92;171
49,675;49,7;98;188;76;174
49,6875;49,7125;101;180;62;170
49,7;49,725;98;165;65;169
49,7125;49,7375;77;173;67;166
49,725;49,75;70;178;65;164
49,7375;49,7625;73;181;69;175
49,75;49,775;75;185;72;179
49,7625;49,7875;70;180;70;177
49,775;49,8;82;180;79;170
49,7875;49,8125;93;151;92;155
49,8;49,825;77;134;89;148
49,8125;49,8375;70;155;65;164
49,825;49,85;95;170;77;176
49,8375;49,8625;117;203;109;191
49,85;49,875;110;205;102;206
49,8625;49,8875;94;192;83;198
49,875;49,9;71;174;63;184
49,8875;49,9125;58;151;42;183
49,9;49,925;65;138;45;162
49,9125;49,9375;71;139;57;147
49,925;49,95;59;120;55;124
49,9375;49,9625;44;90;36;97
49,95;49,975;33;120;27;132
49,9625;49,9875;26;168;31;167
49,975;50;39;170;40;164
49,9875;50,0125;44;154;51;171
50;50,025;56;164;56;182
50,0125;50,0375;76;179;61;163
50,025;50,05;69;174;66;162
50,0375;50,0625;69;164;73;176
50,05;50,075;73;167;75;175
50,0625;50,0875;120;179;109;180
50,075;50,1;156;178;136;170
50,0875;50,1125;82;136;73;141
50,1;50,125;27;132;26;144
50,1125;50,1375;39;158;38;164
50,125;50,15;39;166;37;168
50,1375;50,1625;43;178;31;165
50,15;50,175;49;164;41;167
50,1625;50,1875;66;165;62;175
50,175;50,2;69;172;65;182
50,1875;50,2125;45;170;52;171
50,2;50,225;40;172;48;167
50,2125;50,2375;43;169;57;166
50,225;50,25;44;150;56;161
50,2375;50,2625;33;148;41;161
50,25;50,275;25;157;37;154
50,2625;50,2875;35;135;38;158
50,275;50,3;41;121;39;154
50,2875;50,3125;38;118;38;151
50,3;50,325;37;123;37;152
50,3125;50,3375;37;134;45;145
50,325;50,35;35;130;42;137
50,3375;50,3625;31;126;35;146
50,35;50,375;31;122;43;160
50,3625;50,3875;36;124;44;149
50,375;50,4;34;137;41;139
50,3875;50,4125;33;144;35;148
50,4;50,425;37;149;27;165
50,4125;50,4375;38;138;34;170
50,425;50,45;33;137;43;164
50,4375;50,4625;33;153;43;158
50,45;50,475;60;164;64;169
50,4625;50,4875;127;185;125;196
50,475;50,5;171;202;168;202
50,4875;50,5125;145;205;148;206
50,5;50,525;103;198;115;202
50,5125;50,5375;75;195;91;193
50,525;50,55;68;190;84;197
50,5375;50,5625;118;199;129;208
50,55;50,575;157;229;162;216
50,5625;50,5875;120;227;122;216
50,575;50,6;91;205;97;211
50,5875;50,6125;78;201;78;214
50,6;50,625;62;197;46;218
50,6125;50,6375;53;187;49;193
50,625;50,65;45;183;49;177
50,6375;50,6625;56;173;54;182
50,65;50,675;68;169;61;168
50,6625;50,6875;65;179;53;170
50,675;50,7;61;197;45;190
50,6875;50,7125;64;197;51;194
50,7;50,725;55;200;56;207
50,7125;50,7375;49;206;41;212
50,725;50,75;40;193;38;192
50,7375;50,7625;30;187;48;177
50,75;50,775;33;178;43;174
50,7625;50,7875;37;168;35;158
50,775;50,8;36;175;32;148
50,7875;50,8125;34;177;30;146
50,8;50,825;40;174;30;150
50,8125;50,8375;68;173;68;168
50,825;50,85;107;159;117;159
50,8375;50,8625;119;149;129;153
50,85;50,875;131;156;133;160
50,8625;50,8875;135;175;144;158
50,875;50,9;141;178;148;155
50,8875;50,9125;148;172;141;163
50,9;50,925;143;170;138;165
50,9125;50,9375;130;161;135;162
50,925;50,95;111;159;122;161
50,9375;50,9625;91;154;103;165
50,95;50,975;86;154;102;162
50,9625;50,9875;87;147;90;154
50,975;51;84;148;86;150
50,9875;51,0125;79;164;91;152
51;51,025;69;162;75;158
51,0125;51,0375;57;150;75;148
51,025;51,05;50;147;72;139
51,0375;51,0625;45;147;59;155
51,05;51,075;45;144;63;159
51,0625;51,0875;45;155;53;153
51,075;51,1;41;164;41;159
51,0875;51,1125;40;164;47;160
51,1;51,125;36;166;48;165
51,1125;51,1375;31;155;41;178
51,125;51,15;39;158;31;173
51,1375;51,1625;38;170;32;167
51,15;51,175;34;170;48;161
51,1625;51,1875;37;173;51;161
51,175;51,2;33;162;39;168
51,1875;51,2125;30;163;36;171
51,2;51,225;25;165;34;173
51,2125;51,2375;53;174;59;180
51,225;51,25;138;216;147;212
51,2375;51,2625;190;236;193;230
51,25;51,275;158;229;160;228
51,2625;51,2875;104;221;108;223
51,275;51,3;121;213;113;208
51,2875;51,3125;149;226;143;222
51,3;51,325;113;236;135;223
51,3125;51,3375;88;209;110;191
51,325;51,35;69;190;81;192
51,3375;51,3625;46;191;61;192
51,35;51,375;43;184;64;178
51,3625;51,3875;48;186;55;177
51,375;51,4;47;194;53;178
51,3875;51,4125;41;168;61;161
51,4;51,425;38;151;44;154
51,4125;51,4375;33;159;43;164
51,425;51,45;31;169;59;170
51,4375;51,4625;36;171;60;175
51,45;51,475;53;184;81;194
51,4625;51,4875;61;187;87;196
51,475;51,5;53;170;60;177
51,4875;51,5125;52;166;57;165
51,5;51,525;39;170;60;162
51,5125;51,5375;35;167;61;152
